fiona_farmer,district,crop,farmer_birth_year,fertilizer_use,profits_2005,profits_2016
0,MADURAI,RICE,1967,0,20608.547,22582.559
0,TENKASI,LENTILS,1972,0,19660.695,23109.889
0,KARUR,RICE,1971,0,19528.029,19698.578
0,PUDUKKOTTAI,WHEAT,1968,0,19785.393,22838.494
0,TENKASI,RICE,1958,0,20152.059,23319.309
0,TENKASI,LENTILS,1972,0,18847.479,20911.801
1,THANJAVUR,WHEAT,nineteen seventy-three,0,20797.387,26276.652
0,MADURAI,RICE,1964,0,20864.691,21957.631
0,MADURAI,WHEAT,1962,0,20159.553,22303.674
1,THANJAVUR,LENTILS,1976,0,21849.002,26689.689
0,KARUR,RICE,1978,0,19963.035,21109.08
0,KARUR,RICE,1968,1,20039.863,22182.699
0,TENKASI,RICE,1976,0,20388.029,21730.906
0,PUDUKKOTTAI,WHEAT,1962,0,19969.762,21564.447
0,TENKASI,RICE,1953,0,19636.568,22394.611
1,THANJAVUR,WHEAT,1973,0,20238.613,24577.943
0,MADURAI,WHEAT,1973,0,21145.219,23658.887
0,MADURAI,WHEAT,1973,0,21772.631,25849.482
0,MADURAI,WHEAT,1974,0,19249.701,20541.189
0,MADURAI,RICE,1963,1,20339.031,24574.391
1,THANJAVUR,LENTILS,1958,0,19809.758,25689.889
0,DINDIGUL,LENTILS,1962,0,19868.293,23335.439
0,TENKASI,LENTILS,1976,0,19657.424,21230.65
1,THANJAVUR,LENTILS,1974,0,20342.346,23468.588
0,MADURAI,RICE,1965,0,20254.691,22159.104
1,THANJAVUR,LENTILS,1962,0,20668.779,25986.215
0,MADURAI,RICE,1972,0,21132.596,25235.402
0,PUDUKKOTTAI,WHEAT,1973,0,19633.488,21013.213
1,THANJAVUR,LENTILS,1973,0,22042.965,26300.354
0,MADURAI,RICE,1964,0,20124.309,20413.623
0,DINDIGUL,LENTILS,1971,0,19934.232,21751.207
0,DINDIGUL,LENTILS,1962,1,19927.777,20858.23
1,THANJAVUR,RICE,1967,0,20062.361,23735.875
0,TENKASI,RICE,1989,0,19231.295,20838.998
1,THANJAVUR,LENTILS,nineteen seventy-three,0,20362.471,25325.289
0,TENKASI,RICE,1953,0,19947.613,22171.977
1,THANJAVUR,LENTILS,1960,1,20874.111,25267.07
0,DINDIGUL,LENTILS,1957,1,19710.945,19934.072
0,KARUR,RICE,nineteen seventy-three,0,17610.297,19815.158
1,THANJAVUR,LENTILS,1964,0,21697.256,26507.379
0,KARUR,RICE,1970,1,20299.148,21388.807
0,KARUR,RICE,nineteen seventy-three,1,20644.883,23365.643
0,TENKASI,RICE,1943,0,19529.611,22962.936
0,PUDUKKOTTAI,WHEAT,1965,0,19811.105,21738.326
0,PUDUKKOTTAI,WHEAT,1967,0,20031.412,23123.396
0,PUDUKKOTTAI,WHEAT,1963,0,20025.932,20612.227
1,THANJAVUR,RICE,1964,0,21638.357,25235.209
0,PUDUKKOTTAI,WHEAT,1964,0,20063.59,22247.912
0,TENKASI,LENTILS,1977,0,19693.436,21887.592
1,THANJAVUR,RICE,1978,1,20404.559,24139.35
0,KARUR,RICE,1966,0,19813.781,23045.486
1,THANJAVUR,RICE,1960,1,20792.635,25170.467
0,PUDUKKOTTAI,WHEAT,1971,0,19971.338,23305.553
0,KARUR,RICE,1966,0,19826.729,21208.68
0,MADURAI,WHEAT,1972,0,21681.646,22877.146
0,KARUR,RICE,1972,1,18645.15,20146.906
0,DINDIGUL,LENTILS,1977,0,19990.402,20797.691
1,THANJAVUR,LENTILS,1971,1,19829.262,25103.742
0,KARUR,RICE,1976,0,20075.873,21562.275
1,THANJAVUR,LENTILS,1968,0,20449.082,25393.258
0,TENKASI,LENTILS,1989,0,19673.781,21301.219
1,THANJAVUR,WHEAT,1963,0,21043.684,25557.172
0,MADURAI,RICE,1969,0,20413.145,23358.461
0,TENKASI,LENTILS,1974,0,19300.729,20677.08
0,DINDIGUL,LENTILS,1970,0,20317.285,22488.074
0,TENKASI,RICE,1971,0,19874.217,22856.047
0,PUDUKKOTTAI,WHEAT,1966,0,20020.711,22025.371
0,KARUR,RICE,1963,1,19957.912,21311.174
0,MADURAI,WHEAT,1964,0,19825.637,20707.881
1,THANJAVUR,WHEAT,1962,1,18381.281,22551.008
0,MADURAI,RICE,1965,0,20129.795,22149.119
0,MADURAI,WHEAT,1971,0,19937.67,22570.219
0,DINDIGUL,LENTILS,1961,0,20172.102,21885.887
0,DINDIGUL,LENTILS,1965,0,19801.627,22337.002
0,DINDIGUL,LENTILS,1959,0,20095.492,21853.471
0,KARUR,RICE,1980,0,20231.031,21375.518
1,THANJAVUR,LENTILS,1967,1,19304.631,23060.484
0,MADURAI,WHEAT,nineteen seventy-three,0,19812.002,20118.23
0,KARUR,RICE,1971,0,19752.092,20477.717
0,MADURAI,WHEAT,1957,1,20006.215,22931.773
0,MADURAI,WHEAT,1977,1,20448.541,23743.963
0,TENKASI,RICE,nineteen seventy-two,0,21133.822,22935.713
0,MADURAI,RICE,1966,0,20028.316,24129.059
0,PUDUKKOTTAI,WHEAT,1969,0,19881.102,20828.703
1,THANJAVUR,LENTILS,1967,0,18988.924,23803.115
0,TENKASI,RICE,1966,0,19933.885,21365.385
0,DINDIGUL,LENTILS,1967,0,19948.387,20602.963
0,PUDUKKOTTAI,WHEAT,1973,0,19048.074,20711.254
1,THANJAVUR,WHEAT,1971,0,21084.732,25024.645
0,TENKASI,LENTILS,1956,0,20101.049,20744.641
0,DINDIGUL,LENTILS,1970,0,19986.836,20990.381
0,PUDUKKOTTAI,WHEAT,1972,0,20113.283,18810.063
0,KARUR,RICE,1980,1,20863.402,23424.176
1,THANJAVUR,LENTILS,1973,0,21103.434,27976.875
0,MADURAI,WHEAT,1970,0,19648.971,23270.051
1,THANJAVUR,LENTILS,1973,0,19951.488,25454.441
0,TENKASI,LENTILS,1976,0,20134.418,21653.637
0,TENKASI,RICE,1970,0,20013.605,21494.631
0,DINDIGUL,LENTILS,1978,0,20454.619,21049.432
0,PUDUKKOTTAI,WHEAT,1967,0,20074.809,22945.227
0,TENKASI,RICE,1952,0,19895.752,21773.43
1,THANJAVUR,WHEAT,1967,0,19444.027,24792.322
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,18419.701,20238.711
1,THANJAVUR,RICE,1968,0,20259.496,23684.926
1,THANJAVUR,LENTILS,1966,0,19804.094,26156.025
0,DINDIGUL,LENTILS,1966,0,20033.773,21795.566
0,MADURAI,RICE,1966,0,19920.203,20804.568
0,KARUR,RICE,1972,0,18876.777,19660.48
1,THANJAVUR,LENTILS,1966,0,20791.328,24018.158
0,MADURAI,WHEAT,1960,0,19909.504,22584.301
0,PUDUKKOTTAI,WHEAT,1972,1,20619.432,22025.795
1,THANJAVUR,RICE,1964,0,18912.313,23259.783
0,MADURAI,WHEAT,1974,1,19126.6,20929.307
0,KARUR,RICE,1970,0,19913.516,23245.584
1,THANJAVUR,WHEAT,1967,0,18311.508,23277.086
0,PUDUKKOTTAI,WHEAT,1964,0,20003.053,21688.391
0,MADURAI,RICE,1968,0,20135.373,23378.582
0,TENKASI,RICE,1939,0,19884.002,20529.621
0,MADURAI,WHEAT,1969,0,20047.527,23592.533
0,PUDUKKOTTAI,WHEAT,1965,1,19951.018,20421.805
0,PUDUKKOTTAI,WHEAT,1966,0,19916.971,22417.76
0,KARUR,RICE,1969,0,20132.943,22812.514
0,KARUR,RICE,1964,0,19629.723,20810.141
0,DINDIGUL,LENTILS,1971,0,20045.59,20845.311
0,MADURAI,WHEAT,1964,1,20111.627,20985.094
0,PUDUKKOTTAI,WHEAT,1972,0,18941.979,19533.867
1,THANJAVUR,RICE,1965,0,20373.24,25161.941
0,MADURAI,RICE,1965,1,20245.938,21446.541
0,MADURAI,WHEAT,1979,0,17969.662,18226.115
1,THANJAVUR,WHEAT,1968,0,20551.174,23993.1
0,KARUR,RICE,nineteen seventy-three,0,20243.99,22502.643
0,DINDIGUL,LENTILS,1971,0,19765.451,20619.082
0,MADURAI,RICE,1972,0,20448.154,24349.672
1,THANJAVUR,RICE,1965,1,18152.117,21739.447
0,PUDUKKOTTAI,WHEAT,1967,0,20184.236,23121.289
0,PUDUKKOTTAI,WHEAT,1967,0,19965.541,22723.699
0,DINDIGUL,LENTILS,1968,1,20194.379,22089.439
0,DINDIGUL,LENTILS,1976,0,21056.191,22535.303
0,TENKASI,LENTILS,1945,1,19912.621,22733.625
0,DINDIGUL,LENTILS,1966,0,19952.48,21715.971
1,THANJAVUR,RICE,1969,0,20513.129,25161.715
0,MADURAI,RICE,1966,0,19981.451,22009.35
0,MADURAI,WHEAT,1962,0,19950.313,20521.371
1,THANJAVUR,WHEAT,1962,0,19610.588,23739.803
0,KARUR,RICE,1979,1,21672.861,22749.98
1,THANJAVUR,LENTILS,1969,0,19038.732,23684.84
0,KARUR,RICE,1969,0,20199.443,21211.326
0,MADURAI,RICE,1973,0,20121.445,22582.98
0,PUDUKKOTTAI,WHEAT,1975,0,19773.525,21703.979
0,PUDUKKOTTAI,WHEAT,1967,0,19936.914,21360.252
0,DINDIGUL,LENTILS,1971,0,20086.629,22436.697
0,PUDUKKOTTAI,WHEAT,1972,1,19815.158,22286.664
1,THANJAVUR,LENTILS,1963,1,19428.605,24815.768
0,TENKASI,LENTILS,1956,0,19871.563,23903.719
0,KARUR,RICE,1971,0,19874.002,19534.881
0,MADURAI,WHEAT,1974,0,19751.146,22118.898
0,PUDUKKOTTAI,WHEAT,1973,0,19742.984,21464.893
0,PUDUKKOTTAI,WHEAT,nineteen seventy-two,0,20503.691,21036.627
0,DINDIGUL,LENTILS,1969,0,19830.879,21691.092
0,DINDIGUL,LENTILS,1965,0,20034.945,21066.869
0,DINDIGUL,LENTILS,1967,0,19960.178,21967.547
0,TENKASI,RICE,1949,0,20140.85,21608.299
0,PUDUKKOTTAI,WHEAT,1962,1,19908.518,19822.779
0,TENKASI,RICE,1975,0,21122.904,24613.719
0,KARUR,RICE,1977,0,19013.967,21605.346
0,KARUR,RICE,1964,0,19870.363,21567.008
0,DINDIGUL,LENTILS,1967,0,19874.764,22713.523
0,PUDUKKOTTAI,WHEAT,1972,0,20496.898,23403.32
1,THANJAVUR,COTTON,1971,0,19398.818,25197.492
1,THANJAVUR,LENTILS,1969,0,20684.236,26854.205
0,DINDIGUL,LENTILS,1970,0,19832.559,21151.498
0,MADURAI,RICE,1969,0,20367.91,22585.654
0,TENKASI,RICE,1962,0,20362.916,21244.637
1,THANJAVUR,RICE,1969,1,21213.666,23862.906
1,THANJAVUR,WHEAT,1974,0,20626.627,25212.9
1,THANJAVUR,LENTILS,1965,1,19383.525,23165.125
0,KARUR,RICE,1969,0,19851.736,21688.73
0,MADURAI,WHEAT,1962,0,19941.883,22002.563
0,DINDIGUL,LENTILS,1968,0,20054.914,20831.404
0,MADURAI,RICE,1973,0,20492.662,22873.912
0,KARUR,RICE,nineteen seventy-two,0,19691.279,22366.295
1,THANJAVUR,WHEAT,nineteen seventy-three,0,19813.645,24766.793
1,THANJAVUR,LENTILS,1961,1,19034.459,23908.172
0,MADURAI,RICE,1978,0,19419.045,21306.199
1,THANJAVUR,RICE,1967,0,20403.041,24246.496
0,MADURAI,WHEAT,1967,1,20061.789,22782.238
0,DINDIGUL,LENTILS,1968,0,19962.723,22318.578
0,KARUR,RICE,1960,0,20163.572,22950.135
1,THANJAVUR,RICE,1968,0,19580.264,22000.811
0,KARUR,RICE,1965,0,20267.326,21447.344
0,KARUR,RICE,1966,1,20001.867,21901.373
0,DINDIGUL,LENTILS,1962,0,19848.984,22130.783
0,TENKASI,RICE,1989,0,19007.035,20801.781
0,PUDUKKOTTAI,WHEAT,1968,1,20069.988,21258.855
1,THANJAVUR,RICE,1977,0,17151.32,21031.537
1,THANJAVUR,WHEAT,1966,1,19634.18,25187.686
1,THANJAVUR,RICE,1963,0,20229.463,24503.217
0,PUDUKKOTTAI,WHEAT,1971,0,19884.686,22062.85
0,KARUR,RICE,1963,0,20086.871,20548.611
0,MADURAI,RICE,1973,0,19887.086,22787.943
0,DINDIGUL,LENTILS,1960,0,19793.389,21890.887
0,MADURAI,RICE,1964,0,20116.885,21967.316
0,PUDUKKOTTAI,WHEAT,1971,0,20093.707,21620.672
1,THANJAVUR,RICE,1979,1,18835.85,21213.158
1,THANJAVUR,RICE,1960,0,19775.828,22475.814
0,TENKASI,RICE,1969,0,20008.68,21621.154
0,MADURAI,RICE,1968,0,19994.803,21603.699
0,KARUR,RICE,1967,0,19766.299,21387.496
0,KARUR,RICE,1973,0,18258.73,21561.543
0,MADURAI,WHEAT,1971,1,19910.578,21530.139
0,KARUR,RICE,1970,1,20272.031,20858.227
0,DINDIGUL,LENTILS,1951,0,19939.77,23734.541
0,MADURAI,RICE,1963,0,20023.121,21414.816
0,KARUR,RICE,1976,1,18537.984,19764.494
0,DINDIGUL,LENTILS,1966,1,19916.305,21273.553
0,PUDUKKOTTAI,WHEAT,1972,0,20502.701,23759.139
0,MADURAI,RICE,nineteen seventy-three,0,19584.025,22264.51
0,KARUR,RICE,1960,0,20444.365,22428.883
0,TENKASI,LENTILS,1961,0,20167.783,23361.75
0,DINDIGUL,LENTILS,1970,0,20089.557,21440.467
0,MADURAI,RICE,1974,1,21019.104,21749.451
0,KARUR,RICE,1972,0,19507.428,21163.361
0,PUDUKKOTTAI,WHEAT,1974,0,19932.594,22282.074
0,DINDIGUL,LENTILS,1966,1,20433.063,22355.451
0,PUDUKKOTTAI,WHEAT,1965,0,19983.395,23059.996
1,THANJAVUR,WHEAT,1966,0,19137.338,23698.002
1,THANJAVUR,WHEAT,1972,0,20273.672,25058.146
0,MADURAI,RICE,1970,0,19651.043,19186.412
0,PUDUKKOTTAI,WHEAT,1968,0,19781.004,20788.039
0,DINDIGUL,LENTILS,1975,1,20369.391,23682.811
1,THANJAVUR,WHEAT,1970,0,20919,25321.559
0,KARUR,RICE,1975,0,19938.252,20672.266
0,DINDIGUL,LENTILS,1972,0,19603.965,23758.787
0,DINDIGUL,LENTILS,1972,0,21486.693,23378.234
0,TENKASI,RICE,1989,0,19460.361,20317.703
0,TENKASI,LENTILS,1989,0,19256.316,21881.242
0,DINDIGUL,LENTILS,1966,0,19806.393,23329.576
0,TENKASI,LENTILS,1960,0,20178.5,23505.768
0,KARUR,RICE,1971,0,20249.826,22353.002
0,KARUR,RICE,1966,0,19461.168,21413.506
0,KARUR,RICE,1964,0,19550.738,20692.525
0,MADURAI,RICE,1965,1,19910.822,22303.934
0,PUDUKKOTTAI,WHEAT,1966,0,19979.723,23198.701
0,PUDUKKOTTAI,WHEAT,1970,0,20143.842,21592.621
0,DINDIGUL,LENTILS,1966,0,19820.504,19539.238
0,DINDIGUL,LENTILS,1971,0,19812.967,20937.215
0,DINDIGUL,LENTILS,1970,1,20306.602,22316.162
0,MADURAI,RICE,1969,0,19867.141,21192.066
0,PUDUKKOTTAI,WHEAT,1959,0,19910.859,22338.916
1,THANJAVUR,WHEAT,1969,0,19594.561,25149.447
1,THANJAVUR,RICE,1963,0,19116.607,23891.563
0,KARUR,RICE,1966,1,19768.322,22781.051
0,MADURAI,RICE,1962,1,20106.52,22081.588
0,MADURAI,RICE,1969,0,19940.473,23214.945
0,KARUR,RICE,1963,0,20120.426,21767.68
0,MADURAI,RICE,1965,1,19742.902,22093.588
1,THANJAVUR,LENTILS,1966,0,20498.072,25136.084
1,THANJAVUR,WHEAT,1974,0,17595.09,22630.965
0,MADURAI,RICE,1980,0,20951.227,23713.385
0,PUDUKKOTTAI,WHEAT,1971,0,19906.939,20567.455
0,TENKASI,LENTILS,1964,0,20117.117,21761.451
0,PUDUKKOTTAI,WHEAT,1977,1,20331.279,22511.846
0,DINDIGUL,LENTILS,1967,0,20101.727,22940.252
1,THANJAVUR,WHEAT,1969,0,18993.629,25248.723
0,TENKASI,RICE,1958,0,19602.799,21217.539
0,TENKASI,LENTILS,1951,0,20379.223,23019.668
1,THANJAVUR,LENTILS,1973,0,18831.5,22845.656
0,PUDUKKOTTAI,WHEAT,1969,1,19806.662,23143.061
1,THANJAVUR,LENTILS,1965,0,19433.553,25879.803
0,DINDIGUL,LENTILS,1978,0,21677.201,22071.809
1,THANJAVUR,LENTILS,1959,0,19605.094,23796.613
1,THANJAVUR,RICE,1967,0,21597.844,23815.373
0,PUDUKKOTTAI,WHEAT,1962,0,20005.166,20671.861
0,KARUR,RICE,1968,0,20402.73,21677.947
0,PUDUKKOTTAI,WHEAT,1974,0,20278.533,22030.275
0,KARUR,RICE,1967,0,19965.73,20904.34
0,DINDIGUL,LENTILS,1974,1,20313.611,21543.721
1,THANJAVUR,RICE,1966,1,18535.455,21763.209
0,PUDUKKOTTAI,WHEAT,1965,0,20080.373,24125.979
0,KARUR,RICE,1967,1,19929.014,23796.428
0,DINDIGUL,LENTILS,1968,0,20081.338,22661.549
0,DINDIGUL,LENTILS,1960,1,19841.439,22719.975
1,THANJAVUR,WHEAT,1965,0,19261.08,25250.244
0,TENKASI,LENTILS,1958,0,19896.801,21986.74
0,PUDUKKOTTAI,WHEAT,1965,0,20239.768,20967.268
1,THANJAVUR,WHEAT,1969,1,19789.146,24764.668
0,MADURAI,WHEAT,1961,0,20028.543,21691.09
0,TENKASI,LENTILS,1956,0,19860.918,20341.42
0,MADURAI,WHEAT,1975,0,20862.254,22393.869
0,TENKASI,RICE,1981,1,19259.357,20750.266
0,TENKASI,RICE,1956,1,20037.66,22378.621
1,THANJAVUR,WHEAT,1970,1,19568.975,26365.111
0,KARUR,RICE,1969,1,19866.045,21464.777
0,KARUR,RICE,1974,0,18319.754,19760.52
0,DINDIGUL,LENTILS,1979,0,21133.986,23702.443
0,KARUR,RICE,1968,1,19851.51,20040.414
0,DINDIGUL,LENTILS,1967,1,19820.324,21679.205
0,MADURAI,RICE,1967,0,20023.627,21721.33
0,MADURAI,WHEAT,1965,0,20037.443,25055.377
1,THANJAVUR,LENTILS,1973,0,18892.033,23752.791
0,DINDIGUL,LENTILS,1967,1,19544.006,21176.828
0,KARUR,RICE,1967,0,19926.025,20601.484
0,TENKASI,LENTILS,1965,0,19895.527,21199.016
1,THANJAVUR,RICE,1971,0,21178.6,23920.086
0,DINDIGUL,LENTILS,1967,1,20053.57,22658.52
0,TENKASI,LENTILS,1982,0,20024.549,22283.379
0,DINDIGUL,LENTILS,1965,0,20154.479,21929.219
0,TENKASI,RICE,1955,1,19948.482,22840.424
0,TENKASI,RICE,1969,0,20148.352,21279.152
0,DINDIGUL,LENTILS,1975,0,19360.264,22679.479
0,PUDUKKOTTAI,WHEAT,1968,0,20524.961,21063.236
0,MADURAI,WHEAT,1973,0,21175.902,22189.576
0,MADURAI,RICE,nineteen seventy-two,0,17526.264,18186.404
1,THANJAVUR,RICE,1970,0,19868.492,22149.48
0,TENKASI,LENTILS,1974,0,21423.438,23374.885
0,MADURAI,WHEAT,1978,0,19419.535,21029.121
0,DINDIGUL,LENTILS,1968,0,19946.584,22685.436
0,DINDIGUL,LENTILS,1961,1,20037.295,23493.67
0,PUDUKKOTTAI,WHEAT,1969,0,20137.707,22110.994
0,TENKASI,LENTILS,1937,0,20052.547,21853.645
0,KARUR,RICE,1975,1,18234.811,19524.475
0,MADURAI,RICE,1970,0,19895.303,21462.574
1,THANJAVUR,LENTILS,1968,0,20724.715,25203.01
0,MADURAI,RICE,1970,0,20317.736,21864.57
1,THANJAVUR,WHEAT,1967,0,20497.566,24447.48
0,KARUR,RICE,1966,0,20027.783,22584.957
0,DINDIGUL,LENTILS,1964,0,19764.033,22016.762
0,PUDUKKOTTAI,WHEAT,1966,0,20023.705,22202.213
0,PUDUKKOTTAI,WHEAT,1965,0,20344.529,24033.422
0,KARUR,RICE,1975,0,18450.801,19169.557
0,MADURAI,WHEAT,1964,1,20011.172,22355.404
0,PUDUKKOTTAI,WHEAT,1971,0,20016.088,20869.449
1,THANJAVUR,LENTILS,1972,0,20418.068,26906.793
1,THANJAVUR,RICE,1971,0,19715.945,25094.811
0,KARUR,RICE,1971,1,20001.563,22646.328
0,MADURAI,RICE,1968,0,20027.768,23838.02
0,PUDUKKOTTAI,WHEAT,1974,0,20267.01,23379.408
0,PUDUKKOTTAI,WHEAT,1969,0,19971.441,24760.504
1,THANJAVUR,WHEAT,1969,0,19024.582,24258.031
0,MADURAI,WHEAT,1970,0,19961.141,24336.938
0,DINDIGUL,LENTILS,1975,0,20545.992,22885.17
0,TENKASI,RICE,1955,0,19915.848,23424.086
1,THANJAVUR,RICE,1963,1,19505.701,21787.52
0,PUDUKKOTTAI,WHEAT,1983,0,21840.887,23063.32
1,THANJAVUR,LENTILS,1969,0,21083.914,25216.877
0,DINDIGUL,LENTILS,1968,1,19813.619,20781.15
1,THANJAVUR,RICE,1980,0,22673.852,27607.096
1,THANJAVUR,LENTILS,1965,1,21863.146,26292.16
0,KARUR,RICE,1963,0,20080.383,19919.027
0,TENKASI,RICE,1948,0,20675.139,21833.092
0,KARUR,RICE,1962,0,19867.559,21857.75
0,KARUR,RICE,1977,0,19692.701,22236.727
0,MADURAI,WHEAT,1971,0,19781.264,21443.357
0,MADURAI,RICE,1966,0,20058.043,22033.375
1,THANJAVUR,RICE,1970,0,19144.145,23525.697
0,MADURAI,WHEAT,1975,0,20792.443,21409.828
0,KARUR,RICE,1974,0,20519.918,22926.461
0,PUDUKKOTTAI,WHEAT,1966,0,20097.307,22973.137
0,KARUR,RICE,1965,1,19945.332,22383.977
1,THANJAVUR,WHEAT,1960,1,19707.98,25903.479
0,TENKASI,LENTILS,1985,0,19813.994,21658.451
1,THANJAVUR,WHEAT,1968,0,20133.52,25567.887
0,KARUR,RICE,1974,0,19888.859,20933.826
0,MADURAI,WHEAT,1970,1,19829.76,22037.547
0,TENKASI,LENTILS,1954,1,19910.076,20551.314
1,THANJAVUR,LENTILS,1976,0,19057.479,24615.693
1,THANJAVUR,LENTILS,1974,0,20095.947,25267.109
0,TENKASI,RICE,1958,1,20254.447,22476.244
0,PUDUKKOTTAI,WHEAT,1974,0,18761.422,19490.135
0,PUDUKKOTTAI,WHEAT,1978,0,19964.742,21035.6
0,TENKASI,RICE,1986,0,18954.689,21159.377
0,PUDUKKOTTAI,WHEAT,1960,1,20028.191,23880.324
0,DINDIGUL,LENTILS,1967,0,20171.869,21279.145
1,THANJAVUR,RICE,1966,0,20584.736,24238.24
0,TENKASI,RICE,1982,0,22631.541,23740.609
0,PUDUKKOTTAI,WHEAT,1964,0,19867.699,21820.436
0,TENKASI,LENTILS,1972,1,19628.979,20329.004
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,18470.662,19916.531
0,PUDUKKOTTAI,WHEAT,1966,0,20012.311,21669.158
0,DINDIGUL,LENTILS,1964,0,20308.18,21939.404
0,KARUR,RICE,1971,0,19853.998,21857.848
1,THANJAVUR,WHEAT,1963,0,19932.691,24791.035
1,THANJAVUR,WHEAT,1961,0,20909.402,26569.064
0,TENKASI,RICE,1974,0,21141.285,21578.746
0,KARUR,RICE,1967,0,20262.416,20994.238
1,THANJAVUR,RICE,1963,0,21250.965,25310.727
0,MADURAI,WHEAT,1974,0,19293.84,20859.859
0,DINDIGUL,LENTILS,1977,0,20893.859,23296.762
0,DINDIGUL,LENTILS,1968,0,20061.703,23731.154
1,THANJAVUR,LENTILS,nineteen seventy-three,0,18403.346,23159.432
0,KARUR,RICE,1971,0,20162.561,22667.213
1,THANJAVUR,RICE,1966,0,20488.469,24126.291
0,MADURAI,RICE,1969,0,19877.111,22292.725
0,KARUR,RICE,1963,0,20224.053,22817.873
0,PUDUKKOTTAI,WHEAT,1976,0,19887.695,22792.654
1,THANJAVUR,WHEAT,1971,0,20712.271,24428.182
1,THANJAVUR,LENTILS,1970,0,21037.402,27225.861
0,MADURAI,WHEAT,1970,0,20030.523,22992.949
0,DINDIGUL,LENTILS,nineteen seventy-three,0,19417.002,22266.035
1,THANJAVUR,LENTILS,1966,0,20090.186,25796.316
0,MADURAI,RICE,1969,0,19915.572,22891.99
0,DINDIGUL,LENTILS,1964,1,20031.287,22049.645
1,THANJAVUR,LENTILS,1966,0,19556.742,24549.102
0,DINDIGUL,LENTILS,1962,0,19885.176,21523.98
0,MADURAI,WHEAT,1975,1,20884.869,20529.834
0,TENKASI,RICE,1971,0,19703.924,21052.063
1,THANJAVUR,WHEAT,1975,0,18730.775,24767.76
0,TENKASI,LENTILS,1956,1,20062.256,21196.48
1,THANJAVUR,WHEAT,1966,1,20415.963,24909.416
1,THANJAVUR,LENTILS,1962,0,19744.652,24563.373
0,PUDUKKOTTAI,WHEAT,1975,0,19998.627,20553.91
0,DINDIGUL,LENTILS,1962,0,20088.113,21281.926
0,PUDUKKOTTAI,WHEAT,1975,0,21128.229,24239.465
0,TENKASI,RICE,1966,0,19880.875,22646.869
0,DINDIGUL,LENTILS,1972,0,19725.59,21612.338
0,PUDUKKOTTAI,WHEAT,1973,0,20537.672,22834.121
0,MADURAI,WHEAT,1970,1,20286.004,22736.918
0,MADURAI,WHEAT,1969,0,20143.42,22541.5
1,THANJAVUR,LENTILS,nineteen seventy-two,0,21449.686,25398.506
0,TENKASI,LENTILS,1955,0,20220.723,20348.404
0,KARUR,RICE,1968,0,20103,21673.582
0,PUDUKKOTTAI,WHEAT,1966,0,20150.127,21228.346
0,TENKASI,LENTILS,1989,0,18352.559,20255.678
0,MADURAI,RICE,1963,0,19720.883,21325.4
1,THANJAVUR,LENTILS,1967,1,20439.947,24219.549
0,KARUR,RICE,1968,1,20163.188,20904.188
1,THANJAVUR,RICE,1958,0,20663.619,22186.148
0,PUDUKKOTTAI,WHEAT,1976,0,19382.461,21531.184
0,KARUR,RICE,1963,0,19837.184,20910.822
1,THANJAVUR,WHEAT,1975,0,19140.264,23815.797
0,MADURAI,RICE,1967,0,19904.637,22114.332
0,DINDIGUL,LENTILS,1969,0,20042.705,21925.105
1,THANJAVUR,RICE,1964,0,20361.975,24485.006
0,TENKASI,LENTILS,1956,0,20087.273,22311.592
0,MADURAI,WHEAT,1967,0,19930.705,22475.822
0,PUDUKKOTTAI,WHEAT,1978,0,21041.723,21454.521
0,KARUR,RICE,1965,1,19828.672,20520.533
0,DINDIGUL,LENTILS,1977,0,20450.365,21974.279
1,THANJAVUR,RICE,1968,0,21145.738,25525.143
0,PUDUKKOTTAI,WHEAT,1963,0,20351.871,21153.162
1,THANJAVUR,RICE,1962,0,20072.961,24322.619
0,MADURAI,RICE,1966,0,20091.609,22606.52
0,MADURAI,WHEAT,1968,0,20059.564,21561.529
0,PUDUKKOTTAI,WHEAT,1972,0,19173.598,20804.871
0,KARUR,RICE,1970,1,20004.422,21398.48
1,THANJAVUR,WHEAT,1972,0,18844.129,24930.693
1,THANJAVUR,LENTILS,1980,0,21663.689,27481.322
1,THANJAVUR,WHEAT,1964,0,19399.381,25050.338
1,THANJAVUR,LENTILS,1974,1,19512.254,23835.891
1,THANJAVUR,RICE,1963,0,18262.943,21893.654
1,THANJAVUR,LENTILS,1961,0,20659.256,27528.154
0,PUDUKKOTTAI,WHEAT,1970,1,19865.703,20589.758
0,PUDUKKOTTAI,WHEAT,1967,0,19889.83,20814.395
0,MADURAI,RICE,nineteen seventy-three,0,18903.107,22001.107
0,KARUR,RICE,1964,0,19935.709,23526.623
0,MADURAI,RICE,1978,0,22053.863,26148.033
0,KARUR,RICE,1964,0,19968.518,21585.242
1,THANJAVUR,WHEAT,1964,0,19991.646,24948.055
0,KARUR,RICE,nineteen seventy-three,0,18844.4,21315.02
0,PUDUKKOTTAI,WHEAT,1966,0,20034.098,23208.232
0,PUDUKKOTTAI,WHEAT,1977,0,20100.211,20777.24
0,PUDUKKOTTAI,WHEAT,1963,0,20241.947,24202.619
1,THANJAVUR,RICE,1964,1,21266.141,23673.26
0,DINDIGUL,LENTILS,1963,0,19856.676,22007.883
