share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.5217792,2922,0,0,10846,78079.33,1879,.8794558,1
.5218455,2923,0,0,8572,76871.15,1883,.8783317,2
.522053,2924,0,0,21276,78289.46,1891,.8691475,2
.5220757,2925,0,0,12321,77473.17,1859,.8723621,2
.522163,2926,0,0,13395,75443.09,1883,.8795404,2
.5221956,2927,0,1,9239,76238.85,1853,.8822829,10
.5222445,2928,0,1,14471,77512.61,1879,.8751248,10
.5222947,2929,0,0,19325,78715.22,1868,.8758459,2
.5223768,2930,0,0,8782,78134.02,1866,.8919775,2
.5225177,2931,0,0,17688,77188.62,1890,.879478,1
.5225275,2932,0,0,12597,76527.96,1866,.8769672,3
.5225275,2933,0,0,14566,77106.32,1881,.8769216,0
.5225514,2934,0,0,1991,77112.8,1852,.8836015,1
.5227038,2935,0,0,9404,76438.45,1865,.8776949,4
.5228123,2936,0,1,6599,76185.98,1851,.8814179,11
.5228387,2937,0,0,16440,76414.93,1861,.8802133,1
.5228392,2938,0,0,15941,75806.19,1881,.8849031,2
.5228534,2939,0,1,11656,77062.21,1868,.8876855,10
.5228665,2940,0,0,17935,79431.03,1892,.8789527,1
.5228784,2941,0,0,17538,78328.02,1862,.8726773,2
.5228784,2942,0,0,5409,77968.38,1856,.8780212,3
.5229321,2943,0,0,9766,77503.73,1882,.87225,0
.5229545,2944,0,0,13091,77926.31,1874,.8845602,3
.523048,2945,0,0,21136,75326.55,1856,.8739269,1
.5231295,2946,0,0,10731,77758.11,1893,.8775631,1
.5233629,2947,0,0,7362,76146.18,1892,.878284,3
.5233638,2948,0,0,22162,77078.63,1853,.8849247,3
.5234563,2949,0,0,5873,77299.97,1851,.8859155,3
.5235444,2950,0,0,16674,76778.55,1894,.8848321,1
.5235816,2951,0,0,21173,76827.97,1884,.8758901,2
.5235912,2952,0,0,18615,76897.73,1872,.8864586,2
.5236552,2953,0,0,2818,76259.5,1871,.8930359,2
.523834,2954,0,0,15948,76813.65,1855,.8856481,2
.5238426,2955,0,1,24337,75915.34,1883,.8874223,9
.5238455,2956,0,0,9344,76619.36,1890,.8924508,2
.5239064,2957,0,0,17548,77387.6,1884,.8886989,1
.5239575,2958,0,1,12691,78410.77,1887,.8948125,9
.5239692,2959,0,0,17241,76077.52,1868,.8872485,4
.5239865,2960,0,1,22209,76546.54,1874,.8892488,7
.5240206,2961,0,0,15057,75862.97,1880,.8825902,3
.5240599,2962,0,0,3351,75844.27,1870,.8910675,1
.5240756,2963,0,0,16539,75010.81,1877,.8862721,1
.5242269,2964,0,1,21201,74631.26,1894,.8948581,11
.5242376,2965,0,1,7918,76542.37,1876,.8973855,10
.5243071,2966,0,0,16138,74058.23,1859,.8887817,3
.5243456,2967,0,0,22035,76782.91,1860,.8997645,3
.5244101,2968,0,0,15791,75005.59,1867,.9022982,1
.5244431,2969,0,0,8480,75587.74,1894,.8838381,0
.5244992,2970,0,0,18386,74761.13,1891,.8882758,1
.5245062,2971,0,1,15162,74777.22,1895,.8827001,10
.5245817,2972,0,0,5739,76504.55,1873,.8977727,4
.5246083,2973,0,0,11640,75872,1892,.8904424,3
.5246301,2974,0,0,12988,74702.87,1857,.8907257,2
.5246449,2975,0,0,18977,75665.86,1876,.8932614,3
.5246596,2976,0,1,20427,78187.22,1876,.8984746,10
.5247728,2977,0,0,12048,74753.1,1877,.9049816,1
.5248673,2978,0,0,10803,76054.36,1887,.8909609,2
.52489,2979,0,0,9032,74357.99,1874,.8909306,4
.5249019,2980,0,0,5685,75306.37,1879,.8907792,1
.5249208,2981,0,0,22399,73135.5,1884,.893952,4
.5249451,2982,0,0,15263,75227.86,1850,.8944589,2
.5249501,2983,0,0,16941,73546.56,1858,.8910884,0
.5250644,2984,0,0,15633,76865.64,1888,.899258,2
.5250693,2985,0,0,13032,75042.81,1862,.8861169,1
.5251189,2986,0,1,15188,75734.45,1891,.8949294,11
.5251452,2987,0,1,11482,75506.57,1886,.8999694,12
.5251931,2988,0,0,8941,74377.64,1858,.8875163,1
.5252356,2989,0,0,7535,74429.13,1874,.8981248,2
.5253125,2990,0,0,15958,75181.71,1870,.9045198,2
.5254278,2991,0,1,21885,74054.2,1895,.9003438,11
.5254486,2992,0,0,20991,74233.89,1859,.8944948,1
.5254866,2993,0,1,1948,75226.27,1854,.8989944,11
.5255911,2994,0,0,11462,75330.95,1860,.8954098,1
.5256087,2995,0,0,20253,75988.7,1858,.8983274,1
.5256897,2996,0,0,17801,74921.11,1864,.8911043,4
.5256933,2997,0,1,11548,72875.98,1881,.906624,9
.5257325,2998,0,0,8878,75218.13,1882,.9032182,2
.5258754,2999,0,0,15418,74279.45,1865,.9082054,2
.525884,3000,0,1,10103,73290.2,1859,.9067554,9
.5259039,3001,0,1,15925,75209.69,1851,.8954849,11
.525969,3002,0,0,21821,73916.84,1874,.9039391,2
.5261301,3003,0,0,16299,73895.08,1894,.89719,2
.5262058,3004,0,0,11942,75320.8,1889,.9006367,0
.526302,3005,0,0,24806,74909.67,1884,.9048749,3
.5265048,3006,0,0,20748,75395.01,1858,.9088519,3
.526584,3007,0,0,17486,74799.23,1894,.8985633,2
.5265885,3008,0,0,9604,73358.95,1890,.8975889,1
.5266911,3009,0,1,20694,73905.49,1876,.8961135,12
.5266941,3010,0,0,24786,73713.66,1854,.9072665,2
.5268145,3011,0,1,16174,75199.8,1866,.9096592,10
.5268322,3012,0,1,17767,74838.02,1870,.9001607,10
.5268597,3013,0,0,11973,74103.09,1885,.8989738,1
.5268905,3014,0,0,9559,73880.78,1891,.9026449,3
.52691,3015,0,0,21665,75185.86,1867,.904294,3
.5269341,3016,0,0,17672,75197.99,1881,.9011704,2
.5269493,3017,0,0,12028,75328.52,1879,.9015597,2
.5271137,3018,0,0,13115,74563.95,1859,.9171182,1
.5271455,3019,0,0,13982,74732.31,1882,.9062954,1
.5271633,3020,0,1,11770,73702,1884,.906709,10
.5272763,3021,0,0,20821,74777.66,1895,.9001814,2
.5273144,3022,0,0,20932,75362.2,1866,.9111174,4
.5274027,3023,0,1,7944,73166.45,1885,.9133553,9
.5276083,3024,0,0,18384,74697.89,1895,.9093112,2
.5276655,3025,0,1,17965,74319.38,1895,.9050735,10
.5276998,3026,0,1,25192,73808.33,1856,.9049922,9
.5278437,3027,0,1,15146,73991.66,1874,.9060291,8
.5278478,3028,0,0,4583,71742.61,1860,.903618,0
.5278783,3029,0,0,22495,72550.94,1856,.9069812,3
.5278838,3030,0,1,6293,74308.74,1851,.8913562,10
.5280409,3031,0,0,16347,73101.97,1855,.9066395,1
.5280874,3032,0,0,11249,74248.82,1877,.9045521,2
.5280961,3033,0,0,7352,73463.32,1853,.9133363,2
.5281114,3034,0,0,15717,74790.8,1893,.9103696,2
.5281143,3035,0,0,7450,74128.98,1894,.9067454,1
.5281147,3036,0,0,23175,74265.98,1869,.9007649,2
.5281507,3037,0,0,12431,73690.8,1892,.92,2
.528192,3038,0,0,13210,74229.35,1886,.9082915,1
.5282441,3039,0,1,13768,74435.8,1868,.9193938,12
.5282487,3040,0,0,11721,73338.04,1856,.9138192,2
.5283195,3041,0,0,14282,75178.95,1861,.9121454,1
.5283827,3042,0,0,17531,75593.84,1851,.9087756,2
.5284611,3043,0,0,12773,72133.66,1879,.9146469,2
.5284727,3044,0,0,18510,74712.94,1869,.9117758,2
.5285155,3045,0,0,12478,72576.72,1862,.9196702,2
.5286034,3046,0,0,12976,73341.08,1884,.91404,2
.5286241,3047,0,0,18679,73238.02,1889,.9145182,1
.5286289,3048,0,1,12455,74533.27,1865,.9193262,11
.5287472,3049,0,0,16548,73426.8,1890,.9086061,1
.5287664,3050,0,1,7232,74833.13,1882,.9079156,8
.5288588,3051,0,0,10997,73882.52,1866,.9144592,0
.528878,3052,0,0,14249,73542.88,1874,.9152665,3
.5289348,3053,0,1,8012,74184.17,1866,.911676,9
.5289579,3054,0,0,15763,72021.38,1859,.9086284,3
.5292203,3055,0,0,15386,73736.02,1869,.9110451,1
.5292417,3056,0,0,19339,73576.34,1878,.9089143,1
.5293707,3057,0,0,9256,72329.25,1879,.9124998,3
.5294062,3058,0,0,20880,72798.92,1850,.9193731,0
.5294743,3059,0,1,12682,75176.6,1862,.9161875,9
.5294974,3060,0,1,9170,72640.51,1869,.9111331,9
.5295343,3061,0,0,17063,72978.22,1879,.906063,2
.5295693,3062,0,0,17530,72684.52,1854,.92,4
.5296052,3063,0,0,18349,75072.8,1864,.92,1
.529616,3064,0,0,14042,71977.13,1871,.92,2
.5296473,3065,0,0,11735,72118.65,1863,.9107523,2
.5296824,3066,0,1,19784,73967.08,1889,.92,11
.5297021,3067,0,1,18825,73285.22,1894,.9140738,10
.5298249,3068,0,1,22826,75122.24,1877,.9153096,10
.5298524,3069,0,1,18422,72530.29,1860,.92,12
.5299084,3070,0,0,2336,72419.47,1878,.9137588,4
.5300372,3071,0,0,5532,71389.59,1878,.9191944,2
.5301163,3072,0,0,16577,74099.83,1891,.92,2
.5301883,3073,0,0,13275,74424.04,1861,.9195982,2
.5302275,3074,0,0,9873,72652.32,1855,.92,2
.5303298,3075,0,0,6764,72147.34,1888,.92,2
.5303347,3076,0,0,15849,72260.81,1861,.92,2
.5303838,3077,0,0,20880,74213.41,1864,.92,3
.5304316,3078,0,0,16819,71415.14,1875,.92,3
.5304756,3079,0,1,17957,72726.7,1890,.92,8
.530498,3080,0,1,13424,71379.13,1892,.92,11
.5305014,3081,0,0,10479,72903.25,1852,.92,3
.5305141,3082,0,0,18573,73433.37,1875,.92,3
.5305228,3083,0,1,11084,74422.26,1856,.9152458,11
.5306019,3084,0,0,19998,71581.83,1874,.92,1
.5306022,3085,0,0,11857,73121.99,1861,.92,2
.5306085,3086,0,0,16389,71381.35,1879,.92,0
.5306246,3087,0,0,23202,72040.84,1857,.92,3
.5306308,3088,0,0,18591,72807.69,1876,.9169358,3
.5307046,3089,0,0,16992,73516,1861,.92,3
.5307166,3090,0,0,5993,72416.06,1888,.92,2
.5309244,3091,0,1,13786,72104.16,1887,.919672,10
.5310073,3092,0,0,15583,70324.77,1891,.92,2
.5310469,3093,0,0,21886,71621.32,1893,.92,1
.5311052,3094,0,0,19273,75419.06,1852,.9164612,2
.5311121,3095,0,0,15848,72234.66,1863,.92,2
.5311287,3096,0,0,24056,72311.43,1868,.92,2
.5311302,3097,0,0,3548,72005.32,1858,.92,2
.531159,3098,0,0,16185,71298.63,1891,.92,2
.5314195,3099,0,0,11268,71797.77,1880,.92,1
.5314233,3100,0,0,10245,71673.48,1884,.92,2
.5314833,3101,0,1,19817,72592.27,1886,.92,11
.5315534,3102,0,1,13653,70134.86,1851,.92,10
.5316026,3103,0,0,22170,74352.13,1871,.92,3
.531636,3104,0,1,21496,69358.99,1874,.92,9
.5317047,3105,0,0,15198,69371.75,1875,.92,2
.5317087,3106,0,0,12618,71330.4,1864,.92,3
.5317115,3107,0,1,15291,72655.79,1876,.92,11
.5318215,3108,0,1,3022,71581.29,1872,.92,10
.532011,3109,0,0,23816,70809.94,1885,.92,3
.5323144,3110,0,1,24115,69852.86,1883,.92,9
.5323334,3111,0,0,19137,72178.44,1880,.92,2
.5323572,3112,0,0,18652,70998.72,1864,.92,1
.5323963,3113,0,0,11823,71064.8,1868,.92,3
.5324768,3114,0,1,16000,70843.31,1890,.92,9
.5325018,3115,0,1,12647,72662.92,1881,.92,9
.5325434,3116,0,0,16388,71520.46,1870,.92,1
.5325636,3117,0,1,12229,69564.19,1888,.92,11
.532734,3118,0,0,14635,71282.59,1890,.92,3
.5327708,3119,0,0,19867,72484.55,1881,.92,1
.5329355,3120,0,0,18073,69944,1853,.92,1
.532968,3121,0,1,15408,73957.2,1891,.92,9
.5330639,3122,0,0,15480,70369.52,1871,.92,2
.5330827,3123,0,0,2261,71402.84,1867,.92,2
.5331116,3124,0,0,7797,70053.56,1874,.92,0
.5331367,3125,0,0,15648,68957.18,1858,.92,0
.5331787,3126,0,0,18653,71400.7,1859,.92,4
.533259,3127,0,0,20656,70652.3,1894,.92,2
.5333071,3128,0,0,23660,71683.9,1874,.92,1
.5333197,3129,0,0,15477,70963.27,1869,.92,1
.5333255,3130,0,1,2671,71732.36,1894,.92,10
.5333532,3131,0,1,14735,70687.71,1858,.92,9
.5333859,3132,0,0,21572,70459.01,1867,.92,1
.5334185,3133,0,0,4439,70046.91,1866,.92,2
.5334753,3134,0,0,19383,70551.29,1855,.92,4
.5335232,3135,0,0,14586,71550.83,1858,.92,2
.5336114,3136,0,1,13229,70451.89,1874,.92,11
.5336209,3137,0,0,17850,69926.66,1876,.92,0
.5336237,3138,0,0,11667,69895.05,1851,.92,1
.5336392,3139,0,1,10346,71425.91,1857,.92,11
.5336513,3140,0,0,16606,70554.23,1858,.92,2
.5338228,3141,0,0,22237,69724.23,1850,.92,3
.5338285,3142,0,0,21674,70122.32,1894,.92,1
.5339153,3143,0,1,12024,68871.7,1881,.92,9
.5339176,3144,0,0,10271,70026.2,1878,.92,2
.5339664,3145,0,0,13934,69940.71,1872,.92,1
.5339709,3146,0,0,8498,70708.55,1854,.92,3
.5340132,3147,0,0,25142,71942.52,1870,.92,1
.5340171,3148,0,1,9879,69004.72,1858,.92,10
.534061,3149,0,0,3977,68863.38,1858,.92,1
.5340613,3150,0,1,17684,69789.59,1878,.92,9
.5340847,3151,0,0,20200,72610.49,1874,.92,0
.534106,3152,0,0,20034,69029.33,1861,.92,0
.5341172,3153,0,0,21208,69570.7,1895,.92,1
.5341884,3154,0,0,19834,69019.91,1850,.92,1
.5342177,3155,0,0,11892,69196.16,1886,.92,0
.5342971,3156,0,0,22871,70218.52,1881,.92,3
.5343421,3157,0,0,20383,71571.34,1856,.92,2
.5343494,3158,0,0,11940,69855.57,1869,.92,2
.5343497,3159,0,1,11942,69854.95,1874,.92,8
.5344515,3160,0,0,7469,70458.32,1867,.92,0
.5344554,3161,0,0,10747,70537.01,1857,.92,2
.534551,3162,0,0,8198,70304.81,1883,.92,2
.5346982,3163,0,1,15652,70218.87,1888,.92,11
.5347028,3164,0,1,15213,70685.75,1861,.92,12
.5348084,3165,0,1,10833,69021.43,1882,.92,10
.5348431,3166,0,0,8462,70289.41,1886,.92,2
.5350385,3167,0,0,15555,69925.16,1875,.92,1
.5351035,3168,0,1,25220,72234.02,1863,.92,12
.535288,3169,0,1,23078,67519.09,1879,.92,10
.5353314,3170,0,0,13293,71030.48,1853,.92,2
.5353607,3171,0,0,14789,69820.65,1853,.92,3
.5354188,3172,0,0,15411,70921.34,1862,.92,3
.5354388,3173,0,1,15027,69047.63,1893,.92,12
.5356443,3174,0,0,13805,70138.55,1886,.92,2
.5356675,3175,0,0,20831,68357.15,1893,.92,3
.5357388,3176,0,0,11936,68841.31,1873,.92,3
.5357544,3177,0,1,23720,67988.3,1854,.92,12
.5358324,3178,0,0,15621,68184.7,1862,.92,2
.5359434,3179,0,1,10179,70747.95,1877,.92,11
.5359742,3180,0,0,20310,70831.3,1882,.92,2
.5359985,3181,0,0,21809,68453.32,1866,.92,1
.5360322,3182,0,1,17671,68716.16,1873,.92,12
.5360553,3183,0,1,13036,68929.51,1876,.92,10
.5360699,3184,0,0,24199,70595.01,1873,.92,1
.5360987,3185,0,1,18424,71330.21,1893,.92,10
.5361702,3186,0,0,10421,69055.84,1863,.92,2
.5361815,3187,0,0,10963,70360.47,1876,.92,3
.5362101,3188,0,0,21161,68914.03,1876,.92,1
.5362374,3189,0,1,13413,69568.21,1884,.92,12
.5362383,3190,0,0,16860,67250.32,1865,.92,2
.5362517,3191,0,0,10556,69548.98,1862,.92,2
.5362813,3192,0,0,16288,69513.58,1884,.92,0
.5363364,3193,0,0,9035,69853.3,1865,.92,2
.5363474,3194,0,0,8431,67185.41,1856,.92,1
.5363486,3195,0,1,25024,68664.68,1850,.92,9
.5364034,3196,0,0,16235,68092.14,1864,.92,4
.5364463,3197,0,0,18273,69480.65,1855,.92,1
.5364698,3198,0,0,14248,68927.81,1856,.92,1
.5364825,3199,0,0,12145,68149.57,1868,.92,1
.5364982,3200,0,0,7331,69494.26,1892,.92,3
.5365302,3201,0,0,16610,68594.48,1850,.92,2
.5366135,3202,0,1,12391,67172.34,1855,.92,10
.5366546,3203,0,0,19541,69101.99,1891,.92,1
.5367159,3204,0,0,5259,69462.27,1871,.92,0
.5367171,3205,0,0,15656,67445.02,1853,.92,2
.5368267,3206,0,0,17218,67518.36,1880,.92,2
.536945,3207,0,0,19539,68284.98,1872,.92,2
.5370165,3208,0,1,18823,69709.48,1886,.92,9
.5371509,3209,0,0,12298,69920.46,1890,.92,2
.5372776,3210,0,1,10119,67841.97,1887,.92,11
.537578,3211,0,0,16029,68858.58,1872,.92,2
.5376039,3212,0,0,14139,69290.77,1894,.92,2
.5376102,3213,0,0,17857,68817.02,1893,.92,3
.5376424,3214,0,1,2754,68338.79,1859,.92,10
.5376948,3215,0,0,5189,68871.32,1882,.92,1
.537714,3216,0,1,19377,67825.38,1853,.92,11
.5377727,3217,0,0,15623,68796.89,1890,.92,2
.5377734,3218,0,0,10995,68783.78,1886,.92,1
.5378981,3219,0,1,13925,67994.55,1874,.92,11
.5379236,3220,0,0,7047,66958.16,1877,.92,1
.5379516,3221,0,0,11590,68992.37,1878,.92,2
.5380393,3222,0,1,19196,67727.95,1853,.92,9
.5380394,3223,0,0,15948,67960,1868,.92,3
.538096,3224,0,0,21071,68128.17,1878,.92,2
.5381224,3225,0,1,32068,69236.79,1870,.92,9
.5381669,3226,0,0,13149,68256.24,1893,.92,2
.5381934,3227,0,0,15582,65674.1,1875,.92,1
.5383143,3228,0,0,21210,67372.69,1851,.92,1
.5383297,3229,0,0,12850,67307.96,1893,.92,0
.538485,3230,0,0,13338,67072.26,1884,.92,3
.5386071,3231,0,0,16874,67103.41,1858,.92,3
.5387157,3232,0,0,20668,67391.71,1867,.92,1
.5387607,3233,0,1,19757,68888.4,1886,.92,9
.5387639,3234,0,0,10068,65447.81,1862,.92,2
.5387921,3235,0,0,18275,67967.01,1895,.92,1
.5388705,3236,0,0,16738,67323.7,1851,.92,2
.5388838,3237,0,0,11326,67401.13,1850,.92,0
.5389537,3238,0,0,16187,67846.88,1888,.92,2
.5389625,3239,0,0,2416,67292.92,1858,.92,1
.5390108,3240,0,0,8324,69926.75,1894,.92,1
.5390162,3241,0,0,12300,67417.93,1885,.92,1
.5390345,3242,0,1,8960,68151.38,1895,.92,11
.5390763,3243,0,1,16773,68717.73,1875,.92,11
.5390962,3244,0,1,17871,68294.87,1871,.92,8
.5391476,3245,0,0,17092,67477.97,1869,.92,1
.5392284,3246,0,0,22639,69223.52,1861,.92,0
.5392421,3247,0,1,25373,68290.25,1873,.92,10
.539266,3248,0,1,22493,66357.84,1879,.92,9
.5393386,3249,0,1,13824,67062.66,1862,.92,10
.5393447,3250,0,0,15056,70101.77,1855,.92,3
.5393863,3251,0,1,21734,67816.95,1867,.92,9
.5394781,3252,0,0,10674,66376.8,1862,.92,3
.5394822,3253,0,1,12487,66871.03,1891,.92,11
.5395035,3254,0,0,21302,67289.06,1882,.92,3
.5395179,3255,0,1,15454,67258.75,1855,.92,9
.5395237,3256,0,0,7628,66841.07,1876,.92,1
.5395315,3257,0,0,9041,67833.49,1886,.92,1
.5396361,3258,0,0,17551,67934.76,1879,.92,4
.5397324,3259,0,0,19610,66352.92,1858,.92,4
.5397595,3260,0,0,11874,65357.31,1854,.92,1
.5397847,3261,0,0,18061,67592.73,1870,.92,3
.5397934,3262,0,0,11348,66243.88,1892,.92,0
.5398075,3263,0,1,20303,67609.85,1891,.92,11
.539861,3264,0,0,14771,65666.73,1892,.92,1
.5398702,3265,0,0,22781,67084.49,1880,.92,2
.5401028,3266,0,0,8156,66786.3,1870,.92,3
.5402099,3267,0,0,17030,66956.62,1869,.92,3
.5402226,3268,0,0,18656,65717.4,1870,.92,3
.5402283,3269,0,0,16457,66958.5,1858,.92,2
.5403028,3270,0,0,16757,64855.93,1863,.92,2
.5403214,3271,0,0,11016,68230,1874,.92,0
.5405172,3272,0,0,13175,65411.69,1888,.92,2
.5405325,3273,0,0,17801,68267.38,1858,.92,1
.5405471,3274,0,1,2423,66112.05,1868,.92,12
.5405473,3275,0,0,9693,66271.51,1857,.92,1
.5406064,3276,0,0,12478,65710.22,1879,.92,0
.5406366,3277,0,0,12864,68308.93,1866,.92,3
.540688,3278,0,0,18862,65195.82,1862,.92,3
.5407137,3279,0,0,23236,64719.18,1880,.92,0
.5407193,3280,0,1,8278,65846.26,1873,.92,10
.5407433,3281,0,0,11115,66470.85,1879,.92,4
.5407636,3282,0,0,14561,65716.52,1888,.92,3
.5408111,3283,0,0,21839,65123.92,1853,.92,1
.5409542,3284,0,0,19089,65475.69,1893,.92,3
.5409824,3285,0,1,19298,67150.81,1890,.92,11
.5410146,3286,0,0,15022,64061.58,1887,.92,2
.5410354,3287,0,0,8055,65525.99,1887,.92,3
.5412186,3288,0,0,18724,65239.05,1865,.92,4
.5412279,3289,0,0,8163,65937.36,1853,.92,1
.5412566,3290,0,1,10866,64239.52,1888,.92,13
.5412694,3291,0,1,17061,64757.14,1871,.92,11
.5413046,3292,0,1,9896,65430.28,1855,.92,10
.5413074,3293,0,1,12545,65897.27,1860,.92,11
.541371,3294,0,0,8459,64426.8,1879,.92,1
.5414259,3295,0,0,15999,66079.25,1891,.92,0
.5414808,3296,0,0,12962,66861,1866,.92,3
.5416005,3297,0,0,22063,65425.5,1869,.92,2
.5416932,3298,0,0,6596,64761.76,1852,.92,1
.5417088,3299,0,1,18104,67117.68,1853,.92,11
.5417574,3300,0,0,16655,66415.75,1891,.92,2
.5419064,3301,0,0,15522,66835.19,1883,.92,3
.5419784,3302,0,1,9926,65318.86,1887,.92,11
.5419805,3303,0,1,16056,66046.2,1856,.92,9
.5420786,3304,0,1,8019,64795.58,1865,.92,11
.5422892,3305,0,0,18062,65326.51,1867,.92,2
.5422924,3306,0,1,12805,63227.02,1887,.92,11
.5423243,3307,0,0,24067,64859.23,1869,.92,1
.5423825,3308,0,1,18032,64859.76,1886,.92,10
.5425366,3309,0,0,7864,65852.71,1880,.92,3
.5426607,3310,0,0,13758,63701.28,1878,.92,3
.5427232,3311,0,0,18212,64724.49,1865,.92,1
.5427862,3312,0,0,12483,64413.12,1851,.92,0
.542805,3313,0,0,7561,66850.8,1877,.92,1
.5428402,3314,0,1,13908,65058.24,1852,.92,11
.5430689,3315,0,0,13796,64361.58,1889,.92,3
.5430956,3316,0,0,13927,65214,1873,.92,2
.5431287,3317,0,0,11110,63698.99,1853,.92,2
.5431992,3318,0,0,17627,63226.25,1881,.92,1
.5432541,3319,0,0,10137,66318.84,1886,.92,3
.5432732,3320,0,0,6995,64352.61,1895,.92,2
.543359,3321,0,0,8646,64357.97,1878,.92,0
.5434046,3322,0,0,11348,64749.83,1891,.92,2
.5434889,3323,0,0,15655,64476.98,1866,.92,4
.5435013,3324,0,0,19357,65011.2,1894,.92,2
.5436382,3325,0,0,14976,64906.25,1875,.92,2
.5436528,3326,0,0,21344,63604.2,1884,.92,2
.5437438,3327,0,1,5898,65601.89,1883,.92,10
.5437545,3328,0,0,11768,63323.74,1856,.92,2
.5437591,3329,0,0,15507,65902.79,1891,.92,3
.5438317,3330,0,0,11621,63872.04,1851,.92,3
.5438898,3331,0,1,18221,63271.43,1862,.92,9
.5439439,3332,0,0,10705,64484.18,1883,.92,2
.5439703,3333,0,0,8509,65172.7,1862,.92,3
.5440025,3334,0,0,8267,64276.43,1892,.92,2
.5440247,3335,0,0,12491,63698.85,1887,.92,2
.5441347,3336,0,0,12018,65532.23,1872,.92,3
.544166,3337,0,1,24091,64630,1867,.92,10
.5442232,3338,0,0,7736,63709.07,1870,.92,4
.5442733,3339,0,1,30169,63475.3,1869,.92,10
.5443002,3340,0,1,12107,65324.88,1851,.92,8
.5443045,3341,0,0,8973,64096.86,1895,.92,2
.5443863,3342,0,0,10581,64689.04,1869,.92,2
.5444012,3343,0,0,12093,63547,1891,.92,2
.5444961,3344,0,1,11891,64400.21,1873,.92,10
.5445906,3345,0,0,13210,62716.34,1860,.92,3
.5446863,3346,0,0,12095,65872.23,1864,.92,3
.5448762,3347,0,1,12292,64674.63,1868,.92,9
.5448863,3348,0,0,17884,65312.99,1860,.92,1
.5450447,3349,0,1,11037,64331.27,1883,.92,10
.5450881,3350,0,0,15119,66374.55,1887,.92,1
.5451027,3351,0,1,10903,65994.15,1885,.92,9
.5451573,3352,0,0,11192,64159.1,1858,.92,1
.5451868,3353,0,0,13246,62631.48,1887,.92,2
.5452643,3354,0,1,16310,63700.57,1885,.92,11
.5452794,3355,0,0,19072,63587.23,1868,.92,2
.5453357,3356,0,0,15623,63235.65,1893,.92,2
.5453421,3357,0,0,15497,64447.74,1856,.92,1
.545386,3358,0,0,9160,62721.66,1875,.92,2
.5454013,3359,0,1,3927,63155.02,1888,.92,10
.5454156,3360,0,0,18707,64194.39,1854,.92,4
.5454337,3361,0,0,16286,62064.39,1855,.92,1
.545463,3362,0,0,12491,63323.62,1887,.92,2
.5456039,3363,0,0,15957,62752.36,1858,.92,3
.5456101,3364,0,0,12189,64023.32,1870,.92,3
.5456313,3365,0,0,15911,62292.02,1871,.92,3
.5456385,3366,0,1,13573,63989.39,1878,.92,10
.5458289,3367,0,0,11780,63209.32,1861,.92,1
.5458984,3368,0,0,19672,64762,1883,.92,2
.5459435,3369,0,1,14768,63862.05,1861,.92,11
.5462543,3370,0,0,18870,61387.45,1873,.92,3
.5462663,3371,0,0,13192,63373.32,1858,.92,4
.5462714,3372,0,0,20613,66206.86,1889,.92,2
.5464082,3373,0,0,19386,61647.91,1889,.92,1
.5465451,3374,0,0,13868,61722.93,1877,.92,1
.5467049,3375,0,0,14513,62065,1881,.92,2
.5467308,3376,0,0,19049,61846.81,1889,.92,2
.5467628,3377,0,0,11904,62255.25,1884,.92,2
.5468155,3378,0,0,23010,63680.03,1877,.92,2
.5468218,3379,0,0,9481,62944.27,1858,.92,3
.5468383,3380,0,0,15939,64403.64,1853,.92,4
.5468414,3381,0,0,20701,62482.9,1857,.92,3
.5469277,3382,0,0,13781,62599.98,1872,.92,2
.5471253,3383,0,0,18352,61277.49,1887,.92,1
.5471281,3384,0,0,26305,61849.49,1873,.92,3
.5471474,3385,0,1,18480,63886.67,1881,.92,9
.5471951,3386,0,0,23685,63776.3,1876,.92,2
.5472388,3387,0,1,14321,63460.55,1857,.92,10
.5474193,3388,0,0,9740,63084.25,1868,.92,3
.5474731,3389,0,0,15827,63106.62,1870,.92,3
.5476431,3390,0,0,19413,62321.46,1852,.92,3
.5477782,3391,0,0,19361,63461.25,1858,.92,1
.547841,3392,0,1,11483,61077.32,1893,.92,10
.5478871,3393,0,1,15895,62279.11,1890,.92,8
.547891,3394,0,0,13419,65202.86,1885,.92,1
.5479538,3395,0,1,1821,62331.63,1867,.92,11
.548031,3396,0,1,16947,63988.99,1876,.92,9
.5480976,3397,0,0,8117,63367.73,1875,.92,2
.5482184,3398,0,0,12612,63225,1891,.92,1
.5483665,3399,0,0,20738,63493.11,1878,.92,3
.5485845,3400,0,0,10857,62771.05,1885,.92,3
.5488523,3401,0,1,22251,62783.05,1859,.92,10
.5489336,3402,0,0,12101,62344.16,1894,.92,0
.5490806,3403,0,0,20788,62141.3,1885,.92,3
.5491944,3404,0,1,21395,62483.77,1879,.92,10
.549201,3405,0,0,24247,60134.45,1856,.92,0
.549239,3406,0,1,26109,62049.81,1863,.92,9
.5492705,3407,0,1,16821,62221.28,1880,.92,9
.5493493,3408,0,1,15613,61576.04,1859,.92,10
.5493743,3409,0,0,15164,61008.84,1865,.92,2
.5493909,3410,0,1,22539,62062.8,1869,.92,9
.5494289,3411,0,0,14102,61070.48,1857,.92,3
