keller_trt,keller_trt_yes,baseline_hhsize,baseline_payments,baseline_elec_use,baseline_hh_head_age,endline_hhsize,endline_payments,endline_elec_use,endline_hh_head_age
0,0,9,106.7046,160.0278,27,9,20111.04,160.0278,28
0,0,10,108.7416,2916.927,47,10,364724.7,2916.927,48
0,0,12,40.54394,195.8772,29,12,24525.37,195.8772,30
0,0,7,181.3521,160.368,31,7,20228.08,160.368,32
0,0,9,67.89088,217.8759,39,9,27302.48,217.8759,40
0,0,8,188.307,963.363,28,8,120609.7,963.363,29
0,0,7,62.57694,29.25961,42,7,3720.383,29.25961,43
0,0,7,236.5524,1439.187,33,7,180135.1,1439.187,34
0,0,9,101.5172,300.8198,30,9,37704.04,300.8198,31
0,0,11,22.57067,27.63477,29,11,3477.465,27.63477,30
0,0,5,1.682378,160.4939,37,5,20064.39,160.4939,38
0,0,9,125.2748,350.3818,41,9,43923.83,350.3818,42
0,0,10,3.657258,144.4993,38,10,18066.92,144.4993,39
0,0,5,225.2671,2361.994,35,5,295475.4,2361.994,36
0,0,8,184.9021,286.9564,39,8,36054.84,286.9564,40
0,0,5,52.5663,217.5202,27,5,27242.98,217.5202,28
0,0,8,207.4826,80.48225,37,8,10267.84,80.48225,38
0,0,8,75.25675,1157.03,38,8,144704.8,1157.03,39
0,0,11,220.3181,903.6487,35,11,113177.2,903.6487,36
0,0,7,130.6264,45.67126,30,7,5840.235,45.67126,31
0,0,8,221.3848,251.2803,31,8,31631.95,251.2803,32
0,0,9,154.1017,1140.155,32,9,142674,1140.155,33
0,0,9,256.8384,18.03641,37,9,2511.841,18.03641,38
0,0,6,154.9196,771.9139,37,6,96645.15,771.9139,38
0,0,11,110.774,178.9644,34,11,22481.83,178.9644,35
0,0,7,153.8479,137.1254,45,7,17294.93,137.1254,46
0,0,9,144.2807,444.3377,26,9,55686.69,444.3377,27
0,0,6,182.6167,34.32782,36,6,4474.239,34.32782,37
0,0,8,244.6131,514.616,26,8,64571.66,514.616,27
0,0,8,67.28648,472.3377,40,8,59110.29,472.3377,41
0,0,9,229.1969,43.29806,34,9,5641.919,43.29806,35
0,0,10,18.81721,.0233991,28,10,22.0099,.0233991,29
0,0,10,214.0822,644.1024,39,10,80727.26,644.1024,40
0,0,9,110.5982,327.3023,31,9,41023.88,327.3023,32
0,0,8,206.0389,19.41158,36,8,2632.856,19.41158,37
0,0,8,40.5554,148.101,38,8,18553.93,148.101,39
0,0,10,251.6049,435.391,32,10,54675.61,435.391,33
0,0,9,16.57966,2526.767,45,9,315863.4,2526.767,46
0,0,7,99.89554,437.8924,27,7,54836.59,437.8924,28
0,0,9,183.7975,344.267,36,9,43218.17,344.267,37
0,0,5,49.55926,302.3625,33,5,37845.77,302.3625,34
0,0,8,153.237,564.3931,35,8,70702.77,564.3931,36
0,0,8,52.72272,421.1903,44,8,52702.32,421.1903,45
0,0,4,122.467,1133.265,37,4,141780.7,1133.265,38
0,0,10,42.44254,47.68745,30,10,6003.387,47.68745,31
0,0,12,98.87773,689.1655,36,12,86244.89,689.1655,37
0,0,9,125.8867,234.3676,36,9,29422.49,234.3676,37
0,0,5,4.680734,347.2112,32,5,43406.48,347.2112,33
0,0,6,52.66889,288.4905,30,6,36114.89,288.4905,31
0,0,7,239.9992,591.8147,30,7,74216.85,591.8147,31
0,0,8,47.25443,1175.654,31,8,147004.2,1175.654,32
0,0,5,81.33952,1628.381,33,5,203629.3,1628.381,34
0,0,12,235.7401,.1151679,35,12,250.7599,.1151679,36
0,0,9,194.8867,544.4607,27,9,68252.89,544.4607,28
0,0,8,140.4882,2100.597,33,8,262715.3,2100.597,34
0,0,9,21.15789,92.89204,37,9,11633.1,92.89204,38
0,0,6,110.0279,512.5807,31,6,64183.39,512.5807,32
0,0,9,98.67848,277.9952,28,9,34848.08,277.9952,29
0,0,6,115.1519,432.649,29,6,54197.19,432.649,30
0,0,5,169.7933,281.97,34,5,35417.03,281.97,35
0,0,10,246.7381,191.9178,42,10,24237.36,191.9178,43
0,0,6,231.6068,41.00439,37,6,5357.671,41.00439,38
0,0,9,26.83299,7.124293,35,9,917.5284,7.124293,36
0,0,6,200.4897,463.2465,40,6,58107.06,463.2465,41
0,0,8,82.07135,56.94209,39,8,7200.703,56.94209,40
0,0,10,79.93214,214.6306,35,10,26909.01,214.6306,36
0,0,7,167.2997,96.17645,30,7,12190.26,96.17645,31
0,0,5,125.1018,96.79923,37,5,12225.52,96.79923,38
0,0,10,175.5327,1613.102,30,10,201813.5,1613.102,31
0,0,10,157.594,105.8965,45,10,13395.37,105.8965,46
0,0,7,148.9071,705.3015,38,7,88311.7,705.3015,39
0,0,10,195.6028,555.0547,37,10,69577.91,555.0547,38
0,0,7,97.07455,89.71523,42,7,11312.07,89.71523,43
0,0,8,248.8629,1785.865,24,8,223482,1785.865,25
0,0,9,18.91088,1053.352,34,9,131688.8,1053.352,35
0,0,9,163.4548,539.0202,30,9,67541.51,539.0202,31
0,0,10,41.26348,208.359,39,10,26086.79,208.359,40
0,0,9,102.0278,106.4806,33,9,13412.29,106.4806,34
0,0,10,138.7838,77.51534,35,10,9828.84,77.51534,36
0,0,11,44.30722,1596.494,45,11,199606.3,1596.494,46
0,0,9,65.34632,86.04574,35,9,10821.24,86.04574,36
0,0,6,227.3915,1256.345,40,6,157271.5,1256.345,41
0,0,11,76.01651,159.5534,38,11,20020.41,159.5534,39
0,0,7,15.56026,900.4153,37,7,112568.2,900.4153,38
0,0,9,154.5727,530.5377,40,9,66472.53,530.5377,41
0,0,9,238.6468,570.1121,29,9,71502.76,570.1121,30
0,0,13,8.508796,93.98681,40,13,11756.92,93.98681,41
0,0,5,248.7236,458.0226,36,5,57502.23,458.0226,37
0,0,6,112.3697,45.06271,43,6,5745.857,45.06271,44
0,0,9,33.44114,973.4014,35,9,121709.5,973.4014,36
0,0,9,93.87875,37.22348,40,9,4747.298,37.22348,41
0,0,11,247.1592,826.9399,44,11,103614.8,826.9399,45
0,0,12,84.82138,747.5259,35,12,93526.44,747.5259,36
0,0,10,73.57877,117.5413,31,10,14767.01,117.5413,32
0,0,6,68.38206,152.1201,36,6,19084.27,152.1201,37
0,0,5,209.6954,113.8639,37,5,14443.25,113.8639,38
0,0,8,256.5569,752.541,37,8,94324.89,752.541,38
0,0,4,172.7656,153.5102,40,4,19362.47,153.5102,41
0,0,6,188.9383,155.4785,25,6,19624.71,155.4785,26
0,0,10,117.0137,511.1406,42,10,64010.53,511.1406,43
0,0,7,141.4272,223.9254,36,7,28132.56,223.9254,37
0,0,10,254.3447,239.8415,36,10,30234.67,239.8415,37
0,0,8,41.80147,684.6276,32,8,85620.84,684.6276,33
0,0,10,138.6835,69.57037,37,10,8835.771,69.57037,38
0,0,9,198.8978,1428.304,36,9,178737.1,1428.304,37
0,0,7,171.0016,184.8383,33,7,23276.36,184.8383,34
0,0,8,8.213887,266.1111,36,8,33272.59,266.1111,37
0,0,5,24.14045,1546.079,39,5,193284.2,1546.079,40
0,0,7,10.7223,121.9502,28,7,15255.44,121.9502,29
0,0,10,172.5527,566.5555,29,10,70992.85,566.5555,30
0,0,11,31.08858,236.3408,22,11,29574.49,236.3408,23
0,0,9,164.0262,97.33062,44,9,12330.67,97.33062,45
0,0,9,241.0593,598.8618,42,9,75099.06,598.8618,43
0,0,5,49.11366,123.0042,39,5,15424.69,123.0042,40
0,0,7,37.09319,263.9945,38,7,33037.19,263.9945,39
0,0,8,180.7752,157.1386,30,8,19823.74,157.1386,31
0,0,11,232.8855,298.0002,40,11,37483.51,298.0002,41
0,0,5,51.80948,911.9014,35,5,114039.7,911.9014,36
0,0,9,212.4334,170.6541,39,9,21544.83,170.6541,40
0,0,7,14.17633,1143.742,37,7,142982.7,1143.742,38
0,0,7,31.8091,243.8117,23,7,30508.28,243.8117,24
0,0,4,115.9198,653.4423,38,4,81796.66,653.4423,39
0,0,8,131.0162,487.7876,37,8,61105.02,487.7876,38
0,0,5,95.73015,316.2896,36,5,39632.39,316.2896,37
0,0,6,129.4383,458.1661,33,6,57401.19,458.1661,34
0,0,11,183.7492,643.6635,32,11,80642.18,643.6635,33
0,0,8,153.084,1068.714,28,8,133743.2,1068.714,29
0,0,10,86.63532,294.9907,36,10,36960.48,294.9907,37
0,0,5,154.8697,265.1671,37,5,33301.42,265.1671,38
0,0,9,52.41995,4.500729,34,9,615.4183,4.500729,35
0,0,9,104.7716,247.7173,31,9,31069.44,247.7173,32
0,0,10,51.3409,3334.228,38,10,416830.1,3334.228,39
0,0,9,14.08115,164.7532,41,9,20608.93,164.7532,42
0,0,8,98.71543,1309.949,42,8,163842.5,1309.949,43
0,0,12,61.1155,382.5635,35,12,47882.45,382.5635,36
0,0,7,169.8491,191.3929,44,7,24094.89,191.3929,45
0,0,8,73.40138,455.834,30,8,57053.41,455.834,31
0,0,7,44.25805,1407.792,38,7,176018.8,1407.792,39
0,0,11,183.8782,106.1413,28,11,13452.13,106.1413,29
0,0,4,111.2043,247.0424,39,4,30992.48,247.0424,40
0,0,8,99.71877,335.613,41,8,42052.34,335.613,42
0,0,8,48.64978,23.83467,34,8,3028.359,23.83467,35
0,0,7,239.1915,481.4992,38,7,60426.98,481.4992,39
0,0,8,183.028,1149.067,28,8,143816.5,1149.067,29
0,0,9,65.19835,139.2583,31,9,17473.13,139.2583,32
0,0,8,166.7085,1376.153,28,8,172185.9,1376.153,29
0,0,11,129.3531,542.2952,30,11,67916.27,542.2952,31
0,0,10,141.4223,560.572,38,10,70213.46,560.572,39
0,0,7,212.9258,.6421891,35,7,293.2112,.6421891,36
0,0,7,158.4889,569.2945,29,7,71321.04,569.2945,30
0,0,7,41.71473,726.7005,34,7,90879.68,726.7005,35
0,0,7,101.7415,612.8292,32,7,76705.48,612.8292,33
0,0,10,72.19684,752.9542,31,10,94192.16,752.9542,32
0,0,8,51.14155,214.7979,38,8,26901.82,214.7979,39
0,0,6,104.8135,198.1113,35,6,24869.55,198.1113,36
0,0,10,228.6539,248.877,30,10,31338.55,248.877,31
0,0,10,107.6967,157.3068,25,10,19771.9,157.3068,26
0,0,6,155.9206,166.1191,38,6,20921.38,166.1191,39
0,0,9,133.4559,337.6351,32,9,42338.39,337.6351,33
0,0,13,111.0525,248.9187,35,13,31226.39,248.9187,36
0,0,6,95.99494,975.3536,36,6,122015.8,975.3536,37
0,0,8,144.6659,131.5555,41,8,16590.09,131.5555,42
0,0,6,188.1459,302.1342,34,6,37955.63,302.1342,35
0,0,8,124.2648,184.2564,36,8,23156.59,184.2564,37
0,0,8,77.94695,105.949,29,8,13322.12,105.949,30
0,0,8,44.21589,70.10296,30,8,8807.301,70.10296,31
0,0,8,121.4079,11.20414,30,8,1522.451,11.20414,31
0,0,6,249.6924,982.5864,40,6,123073.9,982.5864,41
0,0,14,119.1948,433.1012,41,14,54257.24,433.1012,42
0,0,7,48.52914,181.638,32,7,22753.85,181.638,33
0,0,7,249.4714,310.5126,28,7,39064,310.5126,29
0,0,10,55.90213,147.5212,35,10,18496.59,147.5212,36
0,0,13,235.8704,16.99922,33,13,2360.891,16.99922,34
0,0,9,25.04281,14.80077,31,9,1875.183,14.80077,32
0,0,8,53.19024,497.7695,35,8,62275.02,497.7695,36
0,0,7,202.3971,741.8239,44,7,92930.53,741.8239,45
0,0,9,122.9798,201.4525,38,9,25304.57,201.4525,39
0,0,6,188.9293,1141.116,32,6,142829,1141.116,33
0,0,11,238.9337,1482.491,41,11,185550.9,1482.491,42
0,0,8,33.54416,125.0706,30,8,15667.6,125.0706,31
0,0,8,134.2143,161.9555,44,8,20379.48,161.9555,45
0,0,7,88.34402,168.6766,27,7,21173.41,168.6766,28
0,0,7,224.5435,728.4401,36,7,91280.08,728.4401,37
0,0,8,114.38,594.3969,30,8,74414.19,594.3969,31
0,0,7,107.0702,75.62141,25,7,9560.15,75.62141,26
0,0,9,62.13652,125.1798,39,9,15709.71,125.1798,40
0,0,7,45.87462,719.3982,29,7,89971.16,719.3982,30
0,0,10,139.7847,150.7508,34,10,18984.39,150.7508,35
0,0,10,88.67142,403.5903,38,10,50538.42,403.5903,39
0,0,8,215.2332,529.3203,34,8,66381.19,529.3203,35
0,0,10,33.76154,679.8174,44,10,85011.34,679.8174,45
0,0,9,171.5793,68.21581,36,9,8699,68.21581,37
0,0,11,154.4562,52.28201,33,11,6689.876,52.28201,34
0,0,7,37.34049,280.8643,35,7,35145.87,280.8643,36
0,0,9,155.7963,109.4965,36,9,13843.37,109.4965,37
0,0,11,85.60394,304.1565,36,11,38105.64,304.1565,37
0,0,10,118.0655,40.91702,35,10,5233.431,40.91702,36
0,0,9,168.2402,35.59229,37,9,4618.103,35.59229,38
0,0,9,71.7408,171.3138,37,9,21486.29,171.3138,38
0,0,7,105.0134,1240,36,7,155105.9,1240,37
0,0,6,249.2164,432.994,34,6,54374.21,432.994,35
0,0,6,206.142,921.7319,33,6,115422.8,921.7319,34
0,0,6,253.383,2174.043,36,6,272009.7,2174.043,37
0,0,3,211.2665,181.119,35,3,22851.51,181.119,36
0,0,9,199.1517,179.8108,27,9,22675.94,179.8108,28
0,0,7,55.97853,327.6779,30,7,41016.48,327.6779,31
0,0,9,148.6127,14.60742,31,9,1975.392,14.60742,32
0,0,8,90.57169,540.4573,40,8,67648.4,540.4573,41
0,0,8,155.7566,476.0101,40,8,59657.44,476.0101,41
0,0,11,113.7125,377.2697,35,11,47272.92,377.2697,36
0,0,6,91.12015,115.5563,38,6,14535.98,115.5563,39
0,0,11,84.69661,114.8155,27,11,14437.58,114.8155,28
0,0,9,142.1547,164.811,41,9,20743.63,164.811,42
0,0,8,172.6328,359.923,32,8,45163.8,359.923,33
0,0,9,255.7026,1866.195,44,9,233530.4,1866.195,45
0,0,8,132.8448,90.16608,28,8,11403.67,90.16608,29
0,0,12,254.252,900.2606,32,12,112787.7,900.2606,33
0,0,6,220.6853,220.6702,43,6,27804.51,220.6702,44
0,0,8,251.7101,13.30328,31,8,1915.299,13.30328,32
0,0,10,188.0489,137.6526,37,10,17395.1,137.6526,38
0,0,8,203.9901,684.8718,39,8,85813.61,684.8718,40
0,0,6,108.1888,371.5253,28,6,46548.99,371.5253,29
0,0,3,15.98572,61.25126,29,3,7673.304,61.25126,30
0,0,8,112.0155,78.78106,36,8,9960.355,78.78106,37
0,0,4,220.9368,105.784,39,4,13444.72,105.784,40
0,0,9,76.00946,303.6713,37,9,38035.88,303.6713,38
0,0,6,20.9075,11.05913,38,6,1403.893,11.05913,39
0,0,5,153.624,625.5898,33,5,78352.98,625.5898,34
0,0,12,139.4624,49.05334,36,12,6271.155,49.05334,37
0,0,9,90.34281,598.5644,39,9,74911.06,598.5644,40
0,0,9,145.9753,358.8371,34,9,45001.49,358.8371,35
0,0,6,26.40065,268.9686,36,6,33647.84,268.9686,37
0,0,8,60.28497,132.2933,36,8,16597.19,132.2933,37
0,0,7,186.187,451.6682,33,7,56645.02,451.6682,34
0,0,6,202.6137,4.940657,44,6,820.1971,4.940657,45
0,0,4,5.987675,6.926792,35,4,871.9006,6.926792,36
0,0,8,63.24572,1016.678,30,8,127148.4,1016.678,31
0,0,9,146.6347,27.682,41,9,3607.359,27.682,42
0,0,6,245.3724,29.87835,37,6,3980.427,29.87835,38
0,0,10,122.2599,174.3772,37,10,21920.11,174.3772,38
0,0,7,118.7333,1007.593,34,7,126068.8,1007.593,35
0,0,7,124.2599,1019.527,32,7,127565.7,1019.527,33
0,0,8,134.7391,2.984876,26,8,508.0662,2.984876,27
0,0,8,129.7507,31.58315,37,8,4077.805,31.58315,38
0,0,10,32.86887,642.7963,36,10,80382.8,642.7963,37
0,0,6,72.19583,1432.576,31,6,179144.4,1432.576,32
0,0,6,157.9837,340.5187,40,6,42723.79,340.5187,41
0,0,7,142.2206,1091.482,38,7,136577.7,1091.482,39
0,0,10,40.70515,169.8558,35,10,21272.94,169.8558,36
0,0,6,51.9789,201.7978,32,6,25277.28,201.7978,33
0,0,7,36.23451,400.6178,32,7,50113.57,400.6178,33
0,0,11,121.2204,207.505,28,11,26059.73,207.505,29
0,0,6,206.304,209.2064,42,6,26357.93,209.2064,43
0,0,8,7.12409,22.37728,32,8,2804.996,22.37728,33
0,0,9,80.5533,225.0126,36,9,28207.93,225.0126,37
0,0,10,138.1867,228.4008,33,10,28688.83,228.4008,34
0,0,10,213.1048,56.53448,27,10,7280.905,56.53448,28
0,0,11,220.1611,147.6419,47,11,18675.67,147.6419,48
0,0,11,20.83805,1630.351,37,11,203814.9,1630.351,38
0,0,6,169.7216,1226.413,32,6,153472,1226.413,33
0,0,7,156.2175,115.3882,35,7,14580.03,115.3882,36
0,0,9,59.40599,131.3591,38,9,16479.52,131.3591,39
0,0,8,29.48989,281.9595,34,8,35275.29,281.9595,35
0,0,8,69.43787,47.2905,31,8,5980.779,47.2905,32
0,0,7,58.18615,86.08616,36,7,10819.47,86.08616,37
0,0,4,181.0989,128.8476,35,4,16287.87,128.8476,36
0,0,7,197.4533,219.3052,39,7,27611.37,219.3052,40
0,0,12,139.1915,113.2281,35,12,14292.76,113.2281,36
0,0,5,204.331,416.2993,39,5,52242.59,416.2993,40
0,0,7,218.9598,.1030122,34,7,232.5884,.1030122,35
0,0,12,58.35904,1588.288,40,12,198594.5,1588.288,41
0,0,7,161.8055,639.0633,39,7,80045.62,639.0633,40
0,0,6,45.19688,62.13667,31,6,7812.761,62.13667,32
0,0,6,237.6936,804.386,33,6,100786,804.386,34
0,0,7,11.12879,31.5328,39,7,3953.601,31.5328,40
0,0,8,149.0305,96.785,35,8,12247.44,96.785,36
0,0,10,189.4686,213.3679,44,10,26860.49,213.3679,45
0,0,10,108.4404,415.7866,36,10,52082.38,415.7866,37
0,0,7,256.0671,1965.539,42,7,245949.2,1965.539,43
0,0,8,62.25866,890.9023,32,8,111425.5,890.9023,33
0,0,7,69.32309,187.3578,40,7,23489.58,187.3578,41
0,0,6,118.756,197.5781,37,6,24816.68,197.5781,38
0,0,8,158.6439,87.77734,28,8,11131.09,87.77734,29
0,0,7,184.8344,436.197,48,7,54710.17,436.197,49
0,0,2,55.73921,505.1921,39,2,63205.63,505.1921,40
0,0,12,163.9537,92.16162,34,12,11684.33,92.16162,35
0,0,9,62.82876,5.037796,36,9,692.6755,5.037796,37
0,0,8,241.053,88.87373,37,8,11350.52,88.87373,38
0,0,11,162.6275,111.2686,43,11,14071.34,111.2686,44
0,0,9,38.12514,388.9506,34,9,48657.03,388.9506,35
0,0,3,1.770276,269.7434,41,3,33720.35,269.7434,42
0,0,7,170.8548,361.7033,39,7,45384.33,361.7033,40
0,0,9,183.2799,165.7941,39,9,20908.52,165.7941,40
0,0,10,241.3873,685.0396,38,10,85871.75,685.0396,39
0,0,4,119.2176,16.56316,29,4,2190.185,16.56316,30
0,0,9,193.7323,390.1273,37,9,48959.86,390.1273,38
0,0,10,225.3934,782.2859,30,10,98011.76,782.2859,31
0,0,8,58.83112,186.5722,32,8,23380.75,186.5722,33
0,0,7,141.6183,1026.539,37,7,128459.6,1026.539,38
0,0,11,88.619,2.367179,34,11,385.2527,2.367179,35
0,0,8,70.69434,467.8044,33,8,58546.76,467.8044,34
0,0,5,141.0521,60.63338,33,5,7721.065,60.63338,34
0,0,9,189.3045,159.8232,33,9,20167.93,159.8232,34
0,0,8,61.8661,627.585,33,8,78510.2,627.585,34
0,0,11,141.938,27.864,44,11,3625.877,27.864,45
0,0,7,141.134,148.8122,41,7,18743,148.8122,42
0,0,6,251.7015,58.20385,34,6,7527.658,58.20385,35
0,0,6,101.0652,445.8434,43,6,55832.43,445.8434,44
0,0,10,174.4466,1405.837,40,10,175904.3,1405.837,41
0,0,5,79.32252,225.3281,36,5,28245.87,225.3281,37
0,0,8,112.6279,44.07496,32,8,5622.075,44.07496,33
0,0,6,59.65847,86.97554,37,6,10932.37,86.97554,38
0,0,9,80.63551,311.9762,41,9,39078.25,311.9762,42
0,0,9,83.6788,689.8968,34,9,86321.22,689.8968,35
0,0,3,86.11012,381.1539,39,3,47731.13,381.1539,40
0,0,9,62.18701,304.1381,35,9,38079.56,304.1381,36
0,0,7,63.70461,119.839,33,7,15044.14,119.839,34
0,0,9,122.4583,385.7431,41,9,48341.25,385.7431,42
0,0,8,249.227,124.7411,33,8,15842.75,124.7411,34
0,0,6,33.79516,286.1096,28,6,35797.59,286.1096,29
0,0,4,230.9949,660.5679,38,4,82802.66,660.5679,39
0,0,8,168.0283,416.4226,33,8,52221.17,416.4226,34
0,0,7,153.8243,307.7227,36,7,38619.87,307.7227,37
0,0,8,244.8476,174.0282,31,8,21998.73,174.0282,32
0,0,8,53.86674,338.5267,35,8,42370.15,338.5267,36
0,0,10,31.36324,62.01398,41,10,7783.659,62.01398,42
0,0,7,25.1587,110.1,32,7,13788.07,110.1,33
0,0,9,108.723,147.1245,37,9,18499.7,147.1245,38
0,0,7,169.358,1151.997,39,7,144169.7,1151.997,40
0,0,4,252.502,755.0596,39,4,94635.34,755.0596,40
0,0,10,91.54482,344.3659,32,10,43137.89,344.3659,33
0,0,7,84.57875,623.0185,41,7,77962.27,623.0185,42
0,0,10,89.88719,469.884,37,10,58826.31,469.884,38
0,0,7,193.3738,44.80447,33,7,5794.314,44.80447,34
0,0,11,105.6493,22.90129,35,11,2968.76,22.90129,36
0,0,10,99.88541,367.7071,29,10,46064.18,367.7071,30
0,0,6,171.9922,504.0076,38,6,63173.67,504.0076,39
0,0,8,236.4731,62.97137,40,8,8107.967,62.97137,41
0,0,8,151.9535,1402.841,34,8,175507.8,1402.841,35
0,0,5,207.5592,135.8528,36,5,17189.41,135.8528,37
0,0,6,96.72613,123.1958,35,6,15496.67,123.1958,36
0,0,6,23.62726,732.884,34,6,91634.67,732.884,35
0,0,9,200.5824,289.2445,34,9,36356.34,289.2445,35
0,0,10,101.6963,119.5973,33,10,15052.08,119.5973,34
0,0,5,92.17548,389.5912,35,5,48791.7,389.5912,36
0,0,8,55.78704,308.8179,31,8,38658.91,308.8179,32
0,0,5,18.50903,1392.968,34,5,174139.6,1392.968,35
0,0,9,188.2488,85.16023,33,9,10833.58,85.16023,34
0,0,4,3.887073,283.9783,44,4,35501.94,283.9783,45
0,0,11,205.2773,581.1572,39,11,72850.1,581.1572,40
0,0,8,119.8953,510.3097,39,8,63909.48,510.3097,40
0,0,11,78.56027,153.7534,40,11,19297.94,153.7534,41
0,0,8,149.0543,166.828,29,8,21002.99,166.828,30
0,0,12,65.09012,326.8365,32,12,40920.26,326.8365,33
0,0,9,254.8452,100.2201,40,9,12782.94,100.2201,41
0,0,7,242.9308,239.1697,47,7,30139.36,239.1697,48
0,0,7,163.1052,202.1804,21,7,25436.42,202.1804,22
0,0,7,101.2328,36.03272,37,7,4605.856,36.03272,38
0,0,7,25.66226,125.9076,38,7,15764.5,125.9076,39
0,0,9,93.99681,407.1777,40,9,50991.83,407.1777,41
0,0,9,84.57096,290.195,32,9,36359.83,290.195,33
0,0,7,135.5483,272.6027,35,7,34211.8,272.6027,36
0,0,10,248.5547,577.3469,36,10,72417.48,577.3469,37
0,0,9,215.8672,426.96,38,9,53586.03,426.96,39
0,0,9,129.0809,63.60921,46,9,8081.08,63.60921,47
0,0,7,127.8519,18.75947,32,7,2473.407,18.75947,33
0,0,9,17.28449,29.18292,35,9,3665.182,29.18292,36
0,0,9,219.7333,101.6611,37,9,12928.04,101.6611,38
0,0,5,125.7195,432.37,32,5,54172.5,432.37,33
0,0,5,236.2775,225.505,31,5,28425.38,225.505,32
0,0,6,125.9991,862.1852,39,6,107899.3,862.1852,40
0,0,13,16.20636,630.8745,32,13,78875.91,630.8745,33
0,0,8,40.47397,412.1516,31,8,51560.03,412.1516,32
0,0,6,252.5612,679.4284,35,6,85181.97,679.4284,36
0,0,5,222.8384,261.6526,35,5,32930.29,261.6526,36
0,0,8,3.624832,539.5815,29,8,67451.96,539.5815,30
0,0,7,55.48847,931.3292,30,7,116472.5,931.3292,31
0,0,7,39.11688,504.1506,35,7,63058.71,504.1506,36
0,0,9,234.2876,909.4647,43,9,113918,909.4647,44
0,0,7,148.9817,508.4325,29,7,63703.74,508.4325,30
0,0,8,232.24,574.7711,30,8,72079.29,574.7711,31
0,0,6,44.2466,375.0984,33,6,46932.47,375.0984,34
0,0,6,225.6663,157.0286,30,6,19854.76,157.0286,31
0,0,7,124.2146,179.8832,44,7,22609.77,179.8832,45
0,0,10,9.857765,1400.844,28,10,175115.8,1400.844,29
0,0,6,194.1979,687.6203,37,6,86147.44,687.6203,38
0,0,7,206.2244,426.1324,35,7,53472.79,426.1324,36
0,0,7,30.4403,178.7836,36,7,22378.42,178.7836,37
0,0,6,21.4725,331.8161,26,6,41499.02,331.8161,27
0,0,12,96.65359,508.0291,33,12,63600.55,508.0291,34
0,0,7,227.5695,179.0614,28,7,22611.24,179.0614,29
0,0,10,43.51131,353.1763,35,10,44191.48,353.1763,36
0,0,7,116.2131,49.00653,44,7,6242.08,49.00653,45
0,0,7,69.18117,230.3071,30,7,28857.69,230.3071,31
0,0,7,50.41263,211.3182,32,7,26465.9,211.3182,33
0,0,10,84.08735,166.6409,28,10,20914.85,166.6409,29
0,0,7,256.9007,30.68133,42,7,4092.34,30.68133,43
0,0,9,4.96175,36.55409,35,9,4574.542,36.55409,36
0,0,12,166.2879,136.0612,31,12,17174.11,136.0612,32
0,0,5,217.9247,910.7681,33,5,114064.6,910.7681,34
0,0,8,73.94983,350.8584,36,8,43931.65,350.8584,37
0,0,5,135.4091,99.89621,26,5,12623.04,99.89621,27
0,0,6,28.90354,282.6636,30,6,35362.63,282.6636,31
0,0,8,56.80175,884.8901,44,8,110668.9,884.8901,45
0,0,8,56.5726,90.65509,36,8,11388.72,90.65509,37
0,0,8,209.2065,266.2711,33,8,33493.99,266.2711,34
0,0,6,165.6152,189.8717,42,6,23899.9,189.8717,43
0,0,7,153.7319,218.601,31,7,27479.47,218.601,32
0,0,8,226.7339,35.38517,28,8,4650.572,35.38517,29
0,0,5,129.6523,1028.405,36,5,128680.7,1028.405,37
0,0,6,31.33269,34.17845,40,6,4304.002,34.17845,41
0,0,7,162.5587,505.2297,33,7,63316.46,505.2297,34
0,0,10,67.00532,14.11005,37,10,1830.861,14.11005,38
0,0,7,205.9321,307.0684,27,7,38590.09,307.0684,28
0,0,8,217.5766,286.3044,32,8,36005.91,286.3044,33
0,0,6,123.2837,745.447,33,6,93304.87,745.447,34
0,0,10,248.537,457.1123,40,10,57387.91,457.1123,41
0,0,9,129.5857,549.5469,40,9,68823.54,549.5469,41
0,0,9,131.2368,1322.427,33,9,165435,1322.427,34
0,0,6,69.3706,149.678,40,6,18779.25,149.678,41
0,0,8,.3129685,913.5972,33,8,114200.7,913.5972,34
0,0,9,47.6799,234.3499,31,9,29341.73,234.3499,32
0,0,8,43.66861,13.00608,38,8,1669.439,13.00608,39
0,0,11,30.42077,505.5679,27,11,63227.05,505.5679,28
0,0,4,236.5336,363.2605,31,4,45644.16,363.2605,32
0,0,9,82.05479,407.3586,27,9,51002.39,407.3586,28
0,0,8,50.00909,416.9808,34,8,52173.48,416.9808,35
0,0,11,16.62896,180.4355,35,11,22571.64,180.4355,36
0,0,8,184.1604,111.633,37,8,14138.41,111.633,38
0,0,8,153.3713,131.1816,37,8,16551.36,131.1816,38
0,0,7,94.52528,113.39,31,7,14269.14,113.39,32
0,0,5,194.4444,1644.496,42,5,205757,1644.496,43
0,0,7,222.9124,430.5942,40,7,54047.25,430.5942,41
0,0,5,181.0386,287.3468,38,5,36099.49,287.3468,39
0,0,5,97.84128,462.3039,36,5,57886.32,462.3039,37
0,0,7,73.41335,74.97075,43,7,9445.665,74.97075,44
0,0,13,174.4881,163.8498,39,13,20656.31,163.8498,40
0,0,6,229.2271,104.9192,43,6,13345.04,104.9192,44
0,0,6,80.80388,542.4261,39,6,67884.5,542.4261,40
