year,municipality_id,air_quality_regulation_year,particulate_matter
2008,1319,2002,22.87658
2009,1319,2002,59.27164
2010,1319,2002,5.402828
2011,1319,2002,57.43931
2012,1319,2002,28.27048
2003,1320,2002,27.2837
2004,1320,2002,-20.57764
2005,1320,2002,-43.71821
2006,1320,2002,61.13906
2007,1320,2002,58.59045
2008,1320,2002,16.73541
2009,1320,2002,52.63238
2010,1320,2002,13.85624
2011,1320,2002,50.31016
2012,1320,2002,28.92321
2003,1321,2002,21.59218
2004,1321,2002,-2.071217
2005,1321,2002,-24.8008
2006,1321,2002,68.32797
2007,1321,2002,62.04231
2008,1321,2002,10.51948
2009,1321,2002,46.57517
2010,1321,2002,22.20426
2011,1321,2002,44.65059
2012,1321,2002,37.48635
2003,1322,2002,29.39519
2004,1322,2002,-14.72798
2005,1322,2002,-62.07535
2006,1322,2002,57.18781
2007,1322,2002,53.82386
2008,1322,2002,12.77541
2009,1322,2002,63.92538
2010,1322,2002,6.507179
2011,1322,2002,33.82574
2012,1322,2002,42.61965
2003,1323,2002,38.52416
2004,1323,2002,-15.97813
2005,1323,2002,-49.73998
2006,1323,2002,60.39455
2007,1323,2002,54.59833
2008,1323,2002,11.10103
2009,1323,2002,60.37054
2010,1323,2002,19.6541
2011,1323,2002,69.83858
2012,1323,2002,47.40981
2003,1324,2002,30.49564
2004,1324,2002,-24.15134
2005,1324,2002,-43.34293
2006,1324,2002,84.67396
2007,1324,2002,61.36909
2008,1324,2002,18.47073
2009,1324,2002,65.74641
2010,1324,2002,12.11668
2011,1324,2002,29.307
2012,1324,2002,40.179
2003,1325,2002,30.34698
2004,1325,2002,-33.76488
2005,1325,2002,-47.93113
2006,1325,2002,67.26025
2007,1325,2002,56.46296
2008,1325,2002,-2.097614
2009,1325,2002,62.33434
2010,1325,2002,24.11019
2011,1325,2002,45.03946
2012,1325,2002,36.9163
2003,1326,2002,30.27522
2004,1326,2002,-16.7464
2005,1326,2002,-52.95511
2006,1326,2002,62.12097
2007,1326,2002,62.16015
2008,1326,2002,-3.063383
2009,1326,2002,52.22994
2010,1326,2002,14.38783
2011,1326,2002,40.1726
2012,1326,2002,37.02142
2003,1327,2002,26.96827
2004,1327,2002,-24.38278
2005,1327,2002,-53.31837
2006,1327,2002,63.82542
2007,1327,2002,50.11962
2008,1327,2002,16.19968
2009,1327,2002,53.29159
2010,1327,2002,7.410973
2011,1327,2002,42.39436
2012,1327,2002,44.21133
2003,1328,2002,29.38795
2004,1328,2002,-27.55273
2005,1328,2002,-38.2868
2006,1328,2002,67.90352
2007,1328,2002,53.12096
2008,1328,2002,8.005272
2009,1328,2002,56.30299
2010,1328,2002,38.78425
2011,1328,2002,43.18774
2012,1328,2002,29.78706
2003,1329,2002,35.63558
2004,1329,2002,-25.67314
2005,1329,2002,-47.61582
2006,1329,2002,67.46117
2007,1329,2002,49.20103
2008,1329,2002,16.70299
2009,1329,2002,53.37967
2010,1329,2002,13.64791
2011,1329,2002,44.31007
2012,1329,2002,34.23692
2003,1330,2002,22.38113
2004,1330,2002,-31.86893
2005,1330,2002,-47.37172
2006,1330,2002,58.02463
2007,1330,2002,61.52716
2008,1330,2002,5.096394
2009,1330,2002,57.32672
2010,1330,2002,20.07578
2011,1330,2002,43.02029
2012,1330,2002,33.3645
2003,1331,2002,25.64904
2004,1331,2002,-25.46153
2005,1331,2002,-48.04777
2006,1331,2002,56.19678
2007,1331,2002,58.0723
2008,1331,2002,16.90981
2009,1331,2002,64.17563
2010,1331,2002,17.87439
2011,1331,2002,48.36861
2012,1331,2002,37.17059
2003,1332,2002,31.24445
2004,1332,2002,-23.17957
2005,1332,2002,-57.65028
2006,1332,2002,52.10545
2007,1332,2002,47.75067
2008,1332,2002,7.163715
2009,1332,2002,44.94729
2010,1332,2002,32.1601
2011,1332,2002,42.78839
2012,1332,2002,39.35872
2003,1333,2002,41.23876
2004,1333,2002,-22.59101
2005,1333,2002,-40.96315
2006,1333,2002,69.53816
2007,1333,2002,48.48623
2008,1333,2002,12.57971
2009,1333,2002,51.06424
2010,1333,2002,16.9642
2011,1333,2002,46.22488
2012,1333,2002,28.07941
2003,1334,2002,31.08894
2004,1334,2002,-16.50448
2005,1334,2002,-44.0021
2006,1334,2002,57.24783
2007,1334,2002,49.02034
2008,1334,2002,5.246986
2009,1334,2002,59.42496
2010,1334,2002,18.94085
2011,1334,2002,48.05313
2012,1334,2002,33.42348
2003,1335,2002,30.15089
2004,1335,2002,-27.96943
2005,1335,2002,-36.83225
2006,1335,2002,64.52192
2007,1335,2002,55.50872
2008,1335,2002,9.01923
2009,1335,2002,61.62326
2010,1335,2002,14.93917
2011,1335,2002,37.92237
2012,1335,2002,46.25355
2003,1336,2002,31.48306
2004,1336,2002,-17.47215
2005,1336,2002,-46.57558
2006,1336,2002,58.17343
2007,1336,2002,53.42125
2008,1336,2002,15.09776
2009,1336,2002,57.28004
2010,1336,2002,15.63302
2011,1336,2002,48.22662
2012,1336,2002,33.09241
2003,1337,2002,32.9745
2004,1337,2002,-19.73631
2005,1337,2002,-47.28081
2006,1337,2002,64.68423
2007,1337,2002,56.95389
2008,1337,2002,23.32008
2009,1337,2002,57.24855
2010,1337,2002,9.660839
2011,1337,2002,43.97443
2012,1337,2002,30.05791
2003,1338,2002,21.06412
2004,1338,2002,-25.85182
2005,1338,2002,-48.19109
2006,1338,2002,53.28685
2007,1338,2002,49.07069
2008,1338,2002,29.99108
2009,1338,2002,55.6632
2010,1338,2002,23.0034
2011,1338,2002,48.68275
2012,1338,2002,29.05527
2003,1339,2002,23.09684
2004,1339,2002,-21.91008
2005,1339,2002,-43.71735
2006,1339,2002,66.99933
2007,1339,2002,56.17435
2008,1339,2002,14.53633
2009,1339,2002,47.28352
2010,1339,2002,13.78542
2011,1339,2002,44.41793
2012,1339,2002,36.23741
2003,1340,2002,26.98308
2004,1340,2002,-28.70925
2005,1340,2002,-44.94376
2006,1340,2002,63.13173
2007,1340,2002,55.77828
2008,1340,2002,.4083309
2009,1340,2002,52.38643
2010,1340,2002,34.52253
2011,1340,2002,46.36818
2012,1340,2002,35.89355
2003,1341,2002,26.04568
2004,1341,2002,-13.93005
2005,1341,2002,-28.23876
2006,1341,2002,60.80897
2007,1341,2002,65.67786
2008,1341,2002,21.79616
2009,1341,2002,59.13104
2010,1341,2002,24.04382
2011,1341,2002,40.25303
2012,1341,2002,21.96409
2003,1342,2002,45.86736
2004,1342,2002,-29.73912
2005,1342,2002,-51.46925
2006,1342,2002,57.79328
2007,1342,2002,56.67915
2008,1342,2002,12.21973
2009,1342,2002,45.95769
2010,1342,2002,18.15782
2011,1342,2002,50.83396
2012,1342,2002,49.71161
2003,1343,2002,27.04237
2004,1343,2002,-25.74546
2005,1343,2002,-43.23008
2006,1343,2002,71.49968
2007,1343,2002,61.27298
2008,1343,2002,24.63061
2009,1343,2002,57.9326
2010,1343,2002,13.0719
2011,1343,2002,55.7985
2012,1343,2002,22.62317
2003,1344,2002,28.6032
2004,1344,2002,-8.79129
2005,1344,2002,-50.50918
2006,1344,2002,70.35157
2007,1344,2002,57.80333
2008,1344,2002,18.74844
2009,1344,2002,62.27121
2010,1344,2002,17.57394
2011,1344,2002,52.81316
2012,1344,2002,29.34095
2003,1345,2002,28.99878
2004,1345,2002,-21.53973
2005,1345,2002,-46.84259
2006,1345,2002,66.5009
2007,1345,2002,53.10491
2008,1345,2002,25.25641
2009,1345,2002,60.33624
2010,1345,2002,3.552498
2011,1345,2002,41.87803
2012,1345,2002,37.60835
2003,1346,2002,26.16138
2004,1346,2002,-19.69077
2005,1346,2002,-35.87494
2006,1346,2002,62.43481
2007,1346,2002,66.09719
2008,1346,2002,13.96142
2009,1346,2002,62.44371
2010,1346,2002,10.65511
2011,1346,2002,45.57957
2012,1346,2002,48.33477
2003,1347,2002,29.14618
2004,1347,2002,-22.96844
2005,1347,2002,-41.01752
2006,1347,2002,66.5554
2007,1347,2002,60.3185
2008,1347,2002,-.5536041
2009,1347,2002,54.43929
2010,1347,2002,10.40693
2011,1347,2002,44.5322
2012,1347,2002,38.74357
2003,1348,2002,41.57199
2004,1348,2002,-31.18623
2005,1348,2002,-28.03056
2006,1348,2002,67.69147
2007,1348,2002,67.19963
2008,1348,2002,18.33775
2009,1348,2002,61.67614
2010,1348,2002,27.52187
2011,1348,2002,58.27502
2012,1348,2002,30.88885
2003,1349,2002,26.29379
2004,1349,2002,-24.51888
2005,1349,2002,-37.09454
2006,1349,2002,69.14204
2007,1349,2002,50.02805
2008,1349,2002,15.86125
2009,1349,2002,75.20052
2010,1349,2002,20.21372
2011,1349,2002,49.48529
2012,1349,2002,28.81332
2003,1350,2002,24.90036
2004,1350,2002,-17.90113
2005,1350,2002,-45.73492
2006,1350,2002,77.36196
2007,1350,2002,55.70029
2008,1350,2002,23.59538
2009,1350,2002,59.91906
2010,1350,2002,18.22775
2011,1350,2002,50.92745
2012,1350,2002,38.07073
2003,1351,2002,30.7986
2004,1351,2002,-26.66756
2005,1351,2002,-43.58683
2006,1351,2002,58.08815
2007,1351,2002,58.78133
2008,1351,2002,16.05954
2009,1351,2002,54.69403
2010,1351,2002,25.82314
2011,1351,2002,51.82558
2012,1351,2002,35.02971
2003,1352,2002,42.95908
2004,1352,2002,-20.44913
2005,1352,2002,-37.6757
2006,1352,2002,65.15118
2007,1352,2002,42.23557
2008,1352,2002,14.20495
2009,1352,2002,57.72917
2010,1352,2002,25.5589
2011,1352,2002,58.20176
2012,1352,2002,32.67805
2003,1353,2002,31.53394
2004,1353,2002,-34.79668
2005,1353,2002,-40.38179
2006,1353,2002,46.72306
2007,1353,2002,50.67164
2008,1353,2002,17.4768
2009,1353,2002,52.66154
2010,1353,2002,17.76759
2011,1353,2002,36.97637
2012,1353,2002,40.71317
2003,1354,2002,21.21186
2004,1354,2002,-38.83759
2005,1354,2002,-52.31961
2006,1354,2002,57.69782
2007,1354,2002,61.36012
2008,1354,2002,12.67327
2009,1354,2002,50.61897
2010,1354,2002,18.22391
2011,1354,2002,56.62362
2012,1354,2002,32.00668
2003,1355,2002,25.33321
2004,1355,2002,-19.48748
2005,1355,2002,-39.16801
2006,1355,2002,65.45492
2007,1355,2002,59.75699
2008,1355,2002,13.8788
2009,1355,2002,59.95324
2010,1355,2002,12.67099
2011,1355,2002,52.76658
2012,1355,2002,36.04621
2003,1356,2002,35.07346
2004,1356,2002,-22.79894
2005,1356,2002,-41.85846
2006,1356,2002,67.36372
2007,1356,2002,63.24622
2008,1356,2002,16.16734
2009,1356,2002,59.05382
2010,1356,2002,25.78981
2011,1356,2002,33.95876
2012,1356,2002,46.6983
2003,1357,2002,40.11687
2004,1357,2002,-19.6903
2005,1357,2002,-44.14891
2006,1357,2002,58.584
2007,1357,2002,53.10531
2008,1357,2002,16.30338
2009,1357,2002,54.55659
2010,1357,2002,19.23168
2011,1357,2002,42.73441
2012,1357,2002,53.93092
2003,1358,2002,27.78062
2004,1358,2002,-44.37523
2005,1358,2002,-36.77802
2006,1358,2002,53.07682
2007,1358,2002,49.65446
2008,1358,2002,18.69991
2009,1358,2002,57.45693
2010,1358,2002,24.17913
2011,1358,2002,45.56955
2012,1358,2002,51.41852
2003,1359,2002,32.89337
2004,1359,2002,-29.10832
2005,1359,2002,-49.11194
2006,1359,2002,57.76944
2007,1359,2002,54.13548
2008,1359,2002,17.20286
2009,1359,2002,60.09789
2010,1359,2002,30.10982
2011,1359,2002,49.61046
2012,1359,2002,44.26975
2003,1360,2002,28.49283
2004,1360,2002,-10.6431
2005,1360,2002,-33.97711
2006,1360,2002,67.60155
2007,1360,2002,64.23678
2008,1360,2002,21.28468
2009,1360,2002,48.2825
2010,1360,2002,25.52357
2011,1360,2002,42.02811
2012,1360,2002,44.30026
2003,1361,2002,26.75217
2004,1361,2002,-27.7477
2005,1361,2002,-51.06256
2006,1361,2002,79.19269
2007,1361,2002,49.38921
2008,1361,2002,15.5835
2009,1361,2002,53.8034
2010,1361,2002,20.92495
2011,1361,2002,58.89119
2012,1361,2002,34.25852
2003,1362,2002,40.86076
2004,1362,2002,-23.37213
2005,1362,2002,-54.81774
2006,1362,2002,60.06936
2007,1362,2002,68.21056
2008,1362,2002,11.80928
2009,1362,2002,62.59738
2010,1362,2002,13.85227
2011,1362,2002,50.54953
2012,1362,2002,38.13976
2003,1363,2002,33.98143
2004,1363,2002,-17.58871
2005,1363,2002,-44.19511
2006,1363,2002,56.04272
2007,1363,2002,58.71541
2008,1363,2002,14.71429
2009,1363,2002,62.68557
2010,1363,2002,13.25871
2011,1363,2002,51.42525
2012,1363,2002,36.39899
2003,1364,2002,35.16026
2004,1364,2002,-18.57787
2005,1364,2002,-37.56894
2006,1364,2002,59.83319
2007,1364,2002,60.35058
2008,1364,2002,14.36049
2009,1364,2002,54.39104
2010,1364,2002,20.53833
2011,1364,2002,34.54305
2012,1364,2002,34.96037
2003,1365,2002,40.76757
2004,1365,2002,-10.69917
2005,1365,2002,-35.59787
2006,1365,2002,47.66118
2007,1365,2002,64.08506
2008,1365,2002,18.69367
2009,1365,2002,44.68583
2010,1365,2002,33.95715
2011,1365,2002,57.27375
2012,1365,2002,32.26235
2003,1366,2002,43.09127
2004,1366,2002,-27.88206
2005,1366,2002,-33.2977
2006,1366,2002,50.78082
2007,1366,2002,52.01855
2008,1366,2002,29.92267
2009,1366,2002,59.99138
2010,1366,2002,22.28517
2011,1366,2002,57.27612
2012,1366,2002,43.35477
2003,1367,2002,28.48908
2004,1367,2002,-19.79306
2005,1367,2002,-56.4084
2006,1367,2002,65.52045
2007,1367,2002,60.26802
2008,1367,2002,15.32237
2009,1367,2002,64.56409
2010,1367,2002,17.44937
2011,1367,2002,31.8912
2012,1367,2002,36.30804
2003,1368,2002,45.10671
2004,1368,2002,-23.16076
2005,1368,2002,-41.16964
2006,1368,2002,80.03502
2007,1368,2002,62.27788
2008,1368,2002,23.83664
2009,1368,2002,58.57391
2010,1368,2002,8.79982
2011,1368,2002,36.37584
2012,1368,2002,43.65037
2003,1369,2002,36.76958
2004,1369,2002,-10.17313
2005,1369,2002,-53.31151
2006,1369,2002,66.02925
2007,1369,2002,49.65494
2008,1369,2002,39.29742
2009,1369,2002,58.86825
2010,1369,2002,21.9782
2011,1369,2002,44.28885
2012,1369,2002,36.03256
2003,1370,2002,30.28969
2004,1370,2002,-15.35986
2005,1370,2002,-52.59873
2006,1370,2002,70.35594
2007,1370,2002,65.52185
2008,1370,2002,6.368702
2009,1370,2002,46.51422
2010,1370,2002,20.16882
2011,1370,2002,55.61957
2012,1370,2002,26.34719
2003,1371,2002,24.84249
2004,1371,2002,-14.08409
2005,1371,2002,-33.7865
2006,1371,2002,56.88744
2007,1371,2002,55.30981
2008,1371,2002,14.64734
2009,1371,2002,49.86605
2010,1371,2002,16.17649
2011,1371,2002,47.07957
2012,1371,2002,35.17326
2003,1372,2002,30.44306
2004,1372,2002,-18.16956
2005,1372,2002,-49.60198
2006,1372,2002,44.71922
2007,1372,2002,43.19637
2008,1372,2002,7.570362
2009,1372,2002,57.73573
2010,1372,2002,25.84214
2011,1372,2002,42.94769
2012,1372,2002,32.49611
2003,1373,2002,21.21616
2004,1373,2002,-34.08673
2005,1373,2002,-40.4256
2006,1373,2002,78.26289
2007,1373,2002,52.10599
2008,1373,2002,8.363728
2009,1373,2002,49.99709
2010,1373,2002,20.08532
2011,1373,2002,44.03836
2012,1373,2002,41.12416
2003,1374,2002,32.24083
2004,1374,2002,-31.09464
2005,1374,2002,-43.88057
2006,1374,2002,63.68859
2007,1374,2002,58.42047
2008,1374,2002,17.48778
2009,1374,2002,59.14651
2010,1374,2002,16.23201
2011,1374,2002,51.96607
2012,1374,2002,33.45654
2003,1375,2002,34.20612
2004,1375,2002,-21.36936
2005,1375,2002,-52.58737
2006,1375,2002,66.00014
2007,1375,2002,64.71532
2008,1375,2002,4.886421
2009,1375,2002,61.0443
2010,1375,2002,16.68097
2011,1375,2002,43.04249
2012,1375,2002,33.52621
2003,1376,2002,29.18533
2004,1376,2002,-26.58045
2005,1376,2002,-49.01915
2006,1376,2002,73.51872
2007,1376,2002,53.80553
2008,1376,2002,12.44316
2009,1376,2002,54.6469
2010,1376,2002,26.66913
2011,1376,2002,35.95266
2012,1376,2002,28.18933
2003,1377,2002,39.66439
2004,1377,2002,-24.23037
2005,1377,2002,-39.6155
2006,1377,2002,63.40511
2007,1377,2002,53.76517
2008,1377,2002,5.516727
2009,1377,2002,58.62862
2010,1377,2002,21.02872
2011,1377,2002,58.69171
2012,1377,2002,19.70274
2003,1378,2002,43.08329
2004,1378,2002,-29.78676
2005,1378,2002,-40.87064
2006,1378,2002,65.37812
2007,1378,2002,67.36775
2008,1378,2002,15.44854
2009,1378,2002,47.17711
2010,1378,2002,13.56199
2011,1378,2002,53.68217
2012,1378,2002,29.59911
2003,1379,2002,31.28954
2004,1379,2002,-4.129017
2005,1379,2002,-43.84136
2006,1379,2002,64.2345
2007,1379,2002,68.27872
2008,1379,2002,12.66549
2009,1379,2002,62.97818
2010,1379,2002,17.80677
2011,1379,2002,34.64888
2012,1379,2002,27.5275
2003,1380,2002,43.63852
2004,1380,2002,-25.07412
2005,1380,2002,-46.35889
2006,1380,2002,71.18459
2007,1380,2002,61.48857
2008,1380,2002,7.105602
2009,1380,2002,47.32095
2010,1380,2002,28.80045
2011,1380,2002,56.58437
2012,1380,2002,37.9045
2003,1381,2002,26.13036
2004,1381,2002,-21.39536
2005,1381,2002,-49.74044
2006,1381,2002,47.83312
2007,1381,2002,59.1971
2008,1381,2002,24.35211
2009,1381,2002,70.3828
2010,1381,2002,25.8285
2011,1381,2002,51.83015
2012,1381,2002,23.37803
2003,1382,2002,40.29289
2004,1382,2002,-37.69031
2005,1382,2002,-48.03364
2006,1382,2002,60.76787
2007,1382,2002,61.70534
2008,1382,2002,19.78577
2009,1382,2002,58.643
2010,1382,2002,23.81602
2011,1382,2002,42.18089
2012,1382,2002,24.29355
2003,1383,2002,35.74567
2004,1383,2002,-31.12072
2005,1383,2002,-40.60564
2006,1383,2002,55.28927
2007,1383,2002,58.13151
2008,1383,2002,17.79316
2009,1383,2002,53.28489
2010,1383,2002,32.67146
2011,1383,2002,44.58384
2012,1383,2002,23.08968
2003,1384,2002,40.08533
2004,1384,2002,-13.68937
2005,1384,2002,-51.38235
2006,1384,2002,73.58629
2007,1384,2002,51.32359
2008,1384,2002,15.9044
2009,1384,2002,65.15158
2010,1384,2002,21.53359
2011,1384,2002,48.93723
2012,1384,2002,48.09417
2003,1385,2002,26.13286
2004,1385,2002,-27.13485
2005,1385,2002,-51.60622
2006,1385,2002,64.18991
2007,1385,2002,65.78513
2008,1385,2002,16.94066
2009,1385,2002,67.64648
2010,1385,2002,27.59634
2011,1385,2002,57.76836
2012,1385,2002,45.11229
2003,1386,2002,45.77971
2004,1386,2002,-15.25974
2005,1386,2002,-44.39363
2006,1386,2002,75.55206
2007,1386,2002,58.06813
2008,1386,2002,21.08073
2009,1386,2002,64.20359
2010,1386,2002,17.81398
2011,1386,2002,45.65111
2012,1386,2002,50.69329
2003,1387,2002,39.95884
2004,1387,2002,-28.84904
2005,1387,2002,-51.89734
2006,1387,2002,64.5513
2007,1387,2002,53.66143
2008,1387,2002,-2.198095
2009,1387,2002,70.14137
2010,1387,2002,19.25583
2011,1387,2002,34.50093
2012,1387,2002,38.07975
2003,1388,2002,37.13358
2004,1388,2002,-22.49147
2005,1388,2002,-52.15286
2006,1388,2002,72.6482
2007,1388,2002,56.91046
2008,1388,2002,17.12276
2009,1388,2002,52.08684
2010,1388,2002,34.81612
2011,1388,2002,57.9076
2012,1388,2002,39.36701
2003,1389,2002,23.13336
2004,1389,2002,-15.41394
2005,1389,2002,-43.10828
2006,1389,2002,62.06576
2007,1389,2002,66.10873
2008,1389,2002,14.45177
2009,1389,2002,66.76514
2010,1389,2002,20.89605
2011,1389,2002,42.58991
2012,1389,2002,40.5027
2003,1390,2002,26.10273
2004,1390,2002,-10.21996
2005,1390,2002,-43.02593
2006,1390,2002,54.54895
2007,1390,2002,44.53878
2008,1390,2002,8.645844
2009,1390,2002,56.68312
2010,1390,2002,8.920525
2011,1390,2002,44.78532
2012,1390,2002,37.59925
2003,1391,2002,33.86826
2004,1391,2002,-22.65172
2005,1391,2002,-43.43384
2006,1391,2002,61.6716
2007,1391,2002,49.14158
2008,1391,2002,9.218407
2009,1391,2002,59.07092
2010,1391,2002,17.81441
2011,1391,2002,55.663
2012,1391,2002,33.82497
2003,1392,2002,47.88507
2004,1392,2002,-22.16957
2005,1392,2002,-31.0752
2006,1392,2002,54.05274
2007,1392,2002,48.27345
2008,1392,2002,3.814911
2009,1392,2002,52.82165
2010,1392,2002,18.59249
2011,1392,2002,49.23809
2012,1392,2002,30.26272
2003,1393,2002,30.86559
2004,1393,2002,-36.27633
2005,1393,2002,-55.68229
2006,1393,2002,61.28291
2007,1393,2002,58.48547
2008,1393,2002,17.10582
2009,1393,2002,67.40663
2010,1393,2002,12.67638
2011,1393,2002,49.45354
2012,1393,2002,37.39211
2003,1394,2002,21.82948
2004,1394,2002,-20.35234
2005,1394,2002,-43.07553
2006,1394,2002,67.86057
2007,1394,2002,49.81285
2008,1394,2002,13.83722
2009,1394,2002,50.9898
2010,1394,2002,12.54037
2011,1394,2002,39.31682
2012,1394,2002,31.38674
2003,1395,2002,33.33086
2004,1395,2002,-26.48212
2005,1395,2002,-55.2037
2006,1395,2002,68.09039
2007,1395,2002,56.62688
2008,1395,2002,16.97294
2009,1395,2002,54.58801
2010,1395,2002,22.10997
2011,1395,2002,41.93157
2012,1395,2002,43.74718
2003,1396,2002,37.44982
2004,1396,2002,-17.21629
2005,1396,2002,-40.09285
2006,1396,2002,64.65205
2007,1396,2002,47.46357
2008,1396,2002,12.1821
2009,1396,2002,47.59273
2010,1396,2002,28.80435
2011,1396,2002,42.95723
2012,1396,2002,37.64105
2003,1397,2002,31.10947
2004,1397,2002,-23.08896
2005,1397,2002,-32.70725
2006,1397,2002,58.13151
2007,1397,2002,70.35239
2008,1397,2002,17.85629
2009,1397,2002,57.76098
2010,1397,2002,13.32117
2011,1397,2002,41.28492
2012,1397,2002,41.6118
2003,1398,2002,31.39993
2004,1398,2002,-20.25502
2005,1398,2002,-41.59173
2006,1398,2002,48.1945
2007,1398,2002,58.84836
2008,1398,2002,10.25167
2009,1398,2002,57.23573
2010,1398,2002,19.66356
2011,1398,2002,48.57082
2012,1398,2002,26.85894
2003,1399,2002,26.32398
2004,1399,2002,-32.64601
2005,1399,2002,-40.98318
2006,1399,2002,62.39273
2007,1399,2002,61.46487
2008,1399,2002,27.36828
2009,1399,2002,46.18664
2010,1399,2002,27.64079
2011,1399,2002,37.18943
2012,1399,2002,32.02793
2003,1400,2002,40.57899
2004,1400,2002,-29.43435
2005,1400,2002,-49.69564
2006,1400,2002,57.901
2007,1400,2002,59.71933
2008,1400,2002,2.623867
2009,1400,2002,70.44041
2010,1400,2002,23.4785
2011,1400,2002,46.45052
2012,1400,2002,27.346
2003,1401,2002,14.4984
2004,1401,2002,-29.03445
2005,1401,2002,-44.72937
2006,1401,2002,79.83665
2007,1401,2002,51.47602
2008,1401,2002,28.33321
2009,1401,2002,62.3291
2010,1401,2002,24.43341
2011,1401,2002,38.37308
2012,1401,2002,53.11141
2003,1402,2002,26.97517
2004,1402,2002,-17.62517
2005,1402,2002,-38.15775
2006,1402,2002,61.33308
2007,1402,2002,55.3038
2008,1402,2002,7.517731
2009,1402,2002,58.87585
2010,1402,2002,29.02318
2011,1402,2002,42.73467
2012,1402,2002,29.35552
2003,1403,2002,30.57066
2004,1403,2002,-22.77832
2005,1403,2002,-44.60001
2006,1403,2002,53.15134
2007,1403,2002,52.3897
2008,1403,2002,9.447655
2009,1403,2002,51.96487
2010,1403,2002,10.05869
2011,1403,2002,53.68137
2012,1403,2002,44.39489
2003,1404,2002,38.11758
2004,1404,2002,-10.92216
2005,1404,2002,-42.53
2006,1404,2002,66.2093
2007,1404,2002,51.12045
2008,1404,2002,-.0657139
2009,1404,2002,60.76705
2010,1404,2002,25.88128
2011,1404,2002,39.4734
2012,1404,2002,35.49474
2003,1405,2002,30.38171
2004,1405,2002,-32.76567
2005,1405,2002,-32.54295
2006,1405,2002,70.55362
2007,1405,2002,60.81199
2008,1405,2002,14.9682
2009,1405,2002,53.96572
2010,1405,2002,13.55907
2011,1405,2002,39.79619
2012,1405,2002,40.31828
2003,1406,2002,22.79668
2004,1406,2002,-15.20149
2005,1406,2002,-48.55279
2006,1406,2002,69.06632
2007,1406,2002,57.29591
2008,1406,2002,4.175831
2009,1406,2002,36.92417
2010,1406,2002,24.69459
2011,1406,2002,43.15271
2012,1406,2002,29.37112
2003,1407,2002,28.34435
2004,1407,2002,-18.86736
2005,1407,2002,-41.79259
2006,1407,2002,57.20981
2007,1407,2002,67.98899
2008,1407,2002,14.67474
2009,1407,2002,47.08616
2010,1407,2002,9.336647
2011,1407,2002,54.41106
